"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
811.523	4.71507	811.523	2.0612
840.82	5.08726	840.82	2.33676
870.117	5.047	870.117	2.28362
900.879	5.33276	900.879	2.45527
933.105	5.27689	933.105	2.39638
965.332	5.25871	965.332	2.3614
1,000.49	5.41402	1,000.49	2.35129
1,035.64	5.33731	1,035.64	2.29637
1,072.27	5.41711	1,072.27	2.33764
1,108.89	5.12485	1,108.89	2.18451
1,148.44	5.34713	1,148.44	2.24711
1,189.45	5.81708	1,189.45	2.57658
1,230.47	6.02679	1,230.47	2.66533
1,274.41	6.16167	1,274.41	2.70082
1,319.82	6.15478	1,319.82	2.68906
1,366.7	5.93798	1,366.7	2.47821
1,413.57	5.93544	1,413.57	2.56735
1,463.38	5.97951	1,463.38	2.57065
1,516.11	6.27632	1,516.11	2.59627
1,568.85	6.65103	1,568.85	2.72995
1,624.51	6.81817	1,624.51	2.94915
1,681.64	6.86189	1,681.64	3.04113
1,741.7	6.84093	1,741.7	2.96411
1,803.22	7.23212	1,803.22	3.19839
1,866.21	7.28307	1,866.21	3.20244
1,932.13	6.87352	1,932.13	2.99065
1,999.51	6.66027	1,999.51	2.77437
2,069.82	7.11283	2,069.82	2.94474
2,143.07	7.18833	2,143.07	3.01612
2,219.24	6.84483	2,219.24	2.88516
2,296.88	6.55986	2,296.88	2.5619
2,378.91	6.84132	2,378.91	2.73403
2,462.4	6.62793	2,462.4	2.62114
2,548.83	6.49607	2,548.83	2.60478
2,639.65	6.53311	2,639.65	2.64418
2,731.93	6.25588	2,731.93	2.45887
2,828.61	5.92023	2,828.61	2.24148
2,928.22	5.55736	2,928.22	2.00838
3,030.76	5.13961	3,030.76	1.68484
3,137.7	5.12263	3,137.7	1.66537
3,249.02	4.88359	3,249.02	1.50666
3,363.28	4.82136	3,363.28	1.50207
3,481.93	5.04539	3,481.93	1.71951
3,604.98	5.24498	3,604.98	1.74555
3,732.42	5.2366	3,732.42	1.74785
3,864.26	5.6287	3,864.26	1.87889
4,000.49	5.84998	4,000.49	1.981
4,141.11	6.2965	4,141.11	2.3173
4,287.6	6.52904	4,287.6	2.48334
4,438.48	6.8411	4,438.48	2.70138
4,595.21	6.98223	4,595.21	2.80763
4,756.35	7.21427	4,756.35	2.99712
4,924.8	7.15948	4,924.8	2.95723
5,097.66	6.94396	5,097.66	2.80687
5,277.83	7.00546	5,277.83	2.86528
5,463.87	6.45618	5,463.87	2.45271
5,657.23	6.52759	5,657.23	2.41882
5,856.45	6.45213	5,856.45	2.41758
6,062.99	6.39905	6,062.99	2.41226
6,276.86	6.48183	6,276.86	2.44105
6,498.05	6.45845	6,498.05	2.46325
6,726.56	6.20356	6,726.56	2.28554
6,963.87	6.21144	6,963.87	2.28196
7,209.96	6.35915	7,209.96	2.37986
7,464.84	6.48514	7,464.84	2.44263
7,727.05	6.5633	7,727.05	2.57189
7,999.51	6.7653	7,999.51	2.74424
8,282.23	7.051	8,282.23	2.94463
8,573.73	7.27837	8,573.73	3.01299
8,876.95	7.418	8,876.95	3.15302
9,188.96	7.51059	9,188.96	3.26796
9,514.16	7.63936	9,514.16	3.36259
9,849.61	7.86641	9,849.61	3.44015
10,196.8	8.10315	10,196.8	3.5368
10,555.7	8.42999	10,555.7	3.70779
10,927.7	8.66779	10,927.7	3.79222
11,313	8.81658	11,313	3.86486
11,712.9	8.77942	11,712.9	3.88854
12,126	8.85226	12,126	3.97364
12,553.7	9.07155	12,553.7	4.06324
12,996.1	9.17012	12,996.1	4.10818
13,454.6	9.267	13,454.6	4.24995
13,929.2	9.28331	13,929.2	4.28119
14,419.9	9.31988	14,419.9	4.24087
14,928.2	9.44061	14,928.2	4.24858
15,455.6	9.60598	15,455.6	4.33502
16,000.5	9.66307	16,000.5	4.38954
16,564.5	9.7486	16,564.5	4.44848
17,148.9	9.83919	17,148.9	4.47764
17,752.4	9.93967	17,752.4	4.53356
18,379.4	10.0438	18,379.4	4.63681
19,026.9	10.1685	19,026.9	4.75977
19,697.8	10.4115	19,697.8	4.84927
19,999.5	10.4754	19,999.5	4.87191
