"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
1,109.62	5.28461	1,109.62	2.3696
1,148.44	5.27888	1,148.44	2.2587
1,189.45	6.47062	1,189.45	2.85459
1,231.2	6.64497	1,231.2	3.21859
1,274.41	4.18033	1,274.41	1.9062
1,319.82	2.856	1,319.82	0.881434
1,365.97	2.1425	1,365.97	0.289752
1,414.31	2.84293	1,414.31	0.730056
1,464.11	3.41841	1,464.11	1.18008
1,515.38	3.10144	1,515.38	0.848421
1,568.85	1.51311	1,568.85	-0.439856
1,624.51	1.57659	1,624.51	-0.338131
1,681.64	3.07907	1,681.64	0.815619
1,740.97	4.50994	1,740.97	1.6401
1,802.49	4.89725	1,802.49	1.69765
1,866.21	5.17536	1,866.21	1.98949
1,932.13	4.78116	1,932.13	1.64824
2,000.24	5.47691	2,000.24	1.82924
2,070.56	6.45954	2,070.56	2.39224
2,143.8	6.69358	2,143.8	2.6172
2,219.24	6.65838	2,219.24	2.68099
2,297.61	7.28498	2,297.61	3.01786
2,378.17	8.03392	2,378.17	3.53527
2,462.4	7.79818	2,462.4	3.69166
2,548.83	7.44119	2,548.83	3.63124
2,638.92	7.24441	2,638.92	3.57192
2,731.93	7.03069	2,731.93	3.5216
2,828.61	6.50425	2,828.61	3.31107
2,928.22	6.32463	2,928.22	3.15349
3,031.49	6.04538	3,031.49	2.99344
3,138.43	6.10158	3,138.43	3.13939
3,249.02	5.81749	3,249.02	3.04028
3,363.28	5.8747	3,363.28	3.06671
3,481.93	5.17608	3,481.93	2.64648
3,604.98	5.06376	3,604.98	2.8757
3,732.42	4.29001	3,732.42	2.70839
3,863.53	5.62435	3,863.53	2.89442
3,999.76	6.64792	3,999.76	3.1834
4,141.11	5.29617	4,141.11	3.11025
4,286.87	5.97355	4,286.87	3.23693
4,438.48	7.27761	4,438.48	3.23446
4,594.48	7.52993	4,594.48	3.4319
4,757.08	7.70897	4,757.08	3.60522
4,924.8	7.6614	4,924.8	3.54672
5,098.39	8.40498	5,098.39	3.59763
5,277.83	8.52773	5,277.83	3.60687
5,463.87	8.4959	5,463.87	3.76512
5,656.49	7.53063	5,656.49	3.44123
5,856.45	7.11255	5,856.45	3.28774
6,062.99	7.3433	6,062.99	3.41739
6,276.86	7.06708	6,276.86	3.43494
6,498.05	6.34767	6,498.05	3.48476
6,727.29	6.6124	6,727.29	3.98835
6,964.6	6.9139	6,964.6	4.17508
7,209.96	7.28539	7,209.96	4.09434
7,464.11	7.59305	7,464.11	3.93833
7,727.78	7.69881	7,727.78	3.8576
8,000.24	8.1575	8,000.24	4.13868
8,282.23	8.2958	8,282.23	4.11269
8,574.46	8.09962	8,574.46	3.86278
8,876.22	8.18731	8,876.22	3.56415
9,189.7	8.14622	9,189.7	3.44869
9,513.43	7.87707	9,513.43	3.42119
9,848.88	8.20659	9,848.88	3.72248
10,196.8	8.81464	10,196.8	3.99317
10,556.4	8.89078	10,556.4	3.95747
10,928.5	9.21226	10,928.5	4.04371
11,313.7	9.43064	11,313.7	4.0979
11,712.9	9.42922	11,712.9	3.98088
12,126	9.99934	12,126	4.26927
12,553.7	11.0035	12,553.7	4.74245
12,996.1	11.8317	12,996.1	5.11835
13,454.6	12.097	13,454.6	5.25447
13,928.5	12.3529	13,928.5	5.38562
14,419.9	12.6026	14,419.9	5.56564
14,928.2	12.8847	14,928.2	5.62012
15,454.8	12.9543	15,454.8	5.62729
15,999.8	12.8682	15,999.8	5.54847
16,564.5	12.7859	16,564.5	5.52338
17,148.2	12.8557	17,148.2	5.51232
17,753.2	12.67	17,753.2	5.3767
18,379.4	11.886	18,379.4	5.12308
19,027.6	10.9681	19,027.6	4.94441
19,698.5	10.4629	19,698.5	4.46662
19,999.5	10.3096	19,999.5	4.31135
