"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
517.09	2.74863	517.09	1.02029
536.133	3.12938	536.133	1.18855
555.176	3.56216	555.176	1.22957
574.219	3.30319	574.219	1.08496
594.727	3.23695	594.727	1.10109
615.234	3.58052	615.234	1.25012
637.207	3.26148	637.207	1.01359
659.18	3.38285	659.18	1.1936
682.617	3.78252	682.617	1.42011
707.52	3.58885	707.52	1.25537
732.422	3.78045	732.422	1.43477
757.324	3.99135	757.324	1.47053
785.156	3.95233	785.156	1.51778
811.523	4.39236	811.523	1.78964
840.82	4.85215	840.82	2.11388
870.117	5.19037	870.117	2.28529
900.879	5.5061	900.879	2.35918
933.105	5.48947	933.105	2.37648
965.332	5.48083	965.332	2.37994
1,000.49	5.64996	1,000.49	2.46815
1,035.64	5.67878	1,035.64	2.42031
1,072.27	5.46131	1,072.27	2.35382
1,108.89	5.36618	1,108.89	2.28175
1,148.44	5.39794	1,148.44	2.32094
1,189.45	5.74221	1,189.45	2.41917
1,230.47	6.03929	1,230.47	2.58035
1,274.41	6.41714	1,274.41	2.75451
1,319.82	6.74455	1,319.82	2.77196
1,366.7	6.99613	1,366.7	2.9496
1,413.57	7.07053	1,413.57	3.09635
1,463.38	6.62054	1,463.38	2.79689
1,516.11	6.43525	1,516.11	2.69593
1,568.85	6.746	1,568.85	2.93521
1,624.51	7.13287	1,624.51	3.10573
1,681.64	7.3805	1,681.64	3.31356
1,741.7	7.49021	1,741.7	3.43139
1,803.22	7.50645	1,803.22	3.38127
1,866.21	7.38482	1,866.21	3.32951
1,932.13	7.2334	1,932.13	3.12591
1,999.51	7.55306	1,999.51	3.3065
2,069.82	7.54575	2,069.82	3.33825
2,143.07	7.50266	2,143.07	3.38543
2,219.24	7.16048	2,219.24	3.30164
2,296.88	7.10583	2,296.88	3.35681
2,378.91	6.9583	2,378.91	3.11871
2,462.4	7.2792	2,462.4	3.21971
2,548.83	6.92172	2,548.83	3.12765
2,639.65	6.03782	2,639.65	2.79687
2,731.93	5.65871	2,731.93	2.58329
2,828.61	5.76583	2,828.61	2.62887
2,928.22	6.04902	2,928.22	2.80295
3,030.76	6.13912	3,030.76	2.70302
3,137.7	6.12244	3,137.7	2.53715
3,249.02	5.83842	3,249.02	2.42112
3,363.28	5.88492	3,363.28	2.5365
3,481.93	5.90663	3,481.93	2.4886
3,604.98	6.17708	3,604.98	2.59709
3,732.42	6.73089	3,732.42	2.85547
3,864.26	6.64913	3,864.26	2.76591
4,000.49	6.59655	4,000.49	2.64574
4,141.11	6.63684	4,141.11	2.65712
4,287.6	5.93871	4,287.6	2.22081
4,438.48	5.86787	4,438.48	2.20958
4,595.21	5.81695	4,595.21	2.26017
4,756.35	5.83677	4,756.35	2.17438
4,924.8	5.7568	4,924.8	2.08338
5,097.66	6.2234	5,097.66	2.26252
5,277.83	6.3988	5,277.83	2.36499
5,463.87	6.15039	5,463.87	2.15734
5,657.23	6.23853	5,657.23	2.17593
5,856.45	5.9413	5,856.45	1.96736
6,062.99	5.86967	6,062.99	1.97965
6,276.86	5.96461	6,276.86	2.29008
6,498.05	6.04428	6,498.05	2.42683
6,726.56	6.20749	6,726.56	2.49184
6,963.87	6.23517	6,963.87	2.24337
7,209.96	6.00737	7,209.96	2.12394
7,464.84	5.76051	7,464.84	2.02284
7,727.05	5.77322	7,727.05	1.87935
7,999.51	5.63826	7,999.51	1.70791
8,282.23	6.24247	8,282.23	2.40088
8,573.73	6.20495	8,573.73	2.4462
8,876.95	6.8211	8,876.95	2.72627
9,188.96	7.02385	9,188.96	3.10366
9,514.16	7.9783	9,514.16	3.59745
9,849.61	8.67473	9,849.61	3.98503
10,196.8	9.14831	10,196.8	4.20159
10,555.7	9.42738	10,555.7	4.31707
10,927.7	9.57524	10,927.7	4.33568
11,313	9.71393	11,313	4.41234
11,712.9	9.84271	11,712.9	4.50867
12,126	10.0215	12,126	4.58901
12,553.7	10.2597	12,553.7	4.67645
12,996.1	10.2934	12,996.1	4.66386
13,454.6	10.3882	13,454.6	4.7026
13,929.2	10.4832	13,929.2	4.79698
14,419.9	10.4525	14,419.9	4.69515
14,928.2	10.5434	14,928.2	4.79477
15,455.6	10.7772	15,455.6	4.98138
16,000.5	11.0876	16,000.5	5.14374
16,564.5	11.2238	16,564.5	5.19796
17,148.9	11.5036	17,148.9	5.3193
17,752.4	11.8358	17,752.4	5.47369
18,379.4	12.0948	18,379.4	5.70089
19,026.9	12.3262	19,026.9	5.87525
19,697.8	12.5649	19,697.8	5.94726
19,999.5	12.5565	19,999.5	5.92777
