"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
1,568.85	6.74798	1,568.85	2.88053
1,624.51	6.90532	1,624.51	2.95384
1,681.64	6.90727	1,681.64	2.93111
1,741.7	7.23979	1,741.7	3.06604
1,803.22	7.54511	1,803.22	3.23387
1,866.21	7.68334	1,866.21	3.4172
1,932.13	7.45458	1,932.13	3.34615
1,999.51	7.70916	1,999.51	3.35746
2,069.82	7.79389	2,069.82	3.3503
2,143.07	7.61654	2,143.07	3.36176
2,219.24	7.25074	2,219.24	3.32253
2,296.88	7.52972	2,296.88	3.38738
2,378.91	7.57992	2,378.91	3.38703
2,462.4	7.16817	2,462.4	3.17621
2,548.83	6.97743	2,548.83	3.08461
2,639.65	7.07024	2,639.65	3.14927
2,731.93	7.21437	2,731.93	3.14889
2,828.61	6.93683	2,828.61	3.02051
2,928.22	6.73456	2,928.22	2.89938
3,030.76	6.53232	3,030.76	2.80083
3,137.7	6.38684	3,137.7	2.62739
3,249.02	5.60497	3,249.02	2.22398
3,363.28	5.22516	3,363.28	2.15109
3,481.93	5.35924	3,481.93	2.26647
3,604.98	5.63848	3,604.98	2.32692
3,732.42	5.78809	3,732.42	2.31436
3,864.26	6.14979	3,864.26	2.40022
4,000.49	6.41456	4,000.49	2.51389
4,141.11	6.44223	4,141.11	2.43088
4,287.6	6.44737	4,287.6	2.49252
4,438.48	6.85567	4,438.48	2.74482
4,595.21	6.17387	4,595.21	2.34731
4,756.35	5.91078	4,756.35	2.08429
4,924.8	5.80879	4,924.8	2.02956
5,097.66	5.41354	5,097.66	1.93789
5,277.83	5.34147	5,277.83	1.88308
5,463.87	5.30158	5,463.87	1.86699
5,657.23	5.68967	5,657.23	2.15153
5,856.45	6.23056	5,856.45	2.54451
6,062.99	6.39987	6,062.99	2.5701
6,276.86	6.37714	6,276.86	2.52789
6,498.05	6.75864	6,498.05	2.82356
6,726.56	7.06074	6,726.56	2.95629
6,963.87	7.15058	6,963.87	2.97252
7,209.96	7.38904	7,209.96	3.09094
7,464.84	7.48781	7,464.84	3.14747
7,727.05	7.58491	7,727.05	3.28486
7,999.51	7.74437	7,999.51	3.37435
8,282.23	8.08799	8,282.23	3.57963
8,573.73	8.2893	8,573.73	3.64582
8,876.95	8.48241	8,876.95	3.73747
9,188.96	8.50651	9,188.96	3.73466
9,514.16	8.57416	9,514.16	3.76366
9,849.61	8.75823	9,849.61	3.85669
10,196.8	9.00713	10,196.8	3.96309
10,555.7	9.19295	10,555.7	4.02703
10,927.7	9.37728	10,927.7	4.1114
11,313	9.50435	11,313	4.19116
11,712.9	9.60334	11,712.9	4.25754
12,126	9.68577	12,126	4.29035
12,553.7	9.6225	12,553.7	4.20618
12,996.1	9.63796	12,996.1	4.2446
13,454.6	9.5661	13,454.6	4.24132
13,929.2	9.55529	13,929.2	4.29056
14,419.9	9.29706	14,419.9	4.16489
14,928.2	9.23902	14,928.2	4.12815
15,455.6	9.32391	15,455.6	4.21182
16,000.5	9.50109	16,000.5	4.28444
16,564.5	9.72908	16,564.5	4.36255
17,148.9	10.1862	17,148.9	4.56087
17,752.4	10.5919	17,752.4	4.73923
18,379.4	10.8852	18,379.4	4.87743
19,026.9	11.0993	19,026.9	5.00745
19,697.8	11.4312	19,697.8	5.12669
19,999.5	11.5941	19,999.5	5.17308
