"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
13,454.6	8.13324	13,454.6	3.91528
13,929.2	8.42279	13,929.2	3.97087
14,419.9	8.86555	14,419.9	4.34046
14,928.2	9.18459	14,928.2	4.53029
15,455.6	9.45384	15,455.6	4.66731
16,000.5	9.6757	16,000.5	4.81474
16,564.5	9.8335	16,564.5	4.92856
17,148.9	10.0457	17,148.9	5.18615
17,752.4	10.2207	17,752.4	5.37678
18,379.4	10.3531	18,379.4	5.49186
19,026.9	10.4698	19,026.9	5.57826
19,697.8	10.6419	19,697.8	5.73067
19,999.5	10.71	19,999.5	5.73285
