"SPL Horizontal"
"On-Axis"		"10°"		"20°"		"30°"		"40°"		"50°"		"60°"		"70°"		"80°"		"90°"		"100°"		"110°"		"120°"		"130°"		"140°"		"150°"		"160°"		"170°"		"180°"
31.4941	23.7717	31.4941	23.7584	31.4941	23.7271	31.4941	23.6779	31.4941	23.6109	31.4941	23.5269	31.4941	23.4268	31.4941	23.3122	31.4941	23.1856	31.4941	23.05	31.4941	22.9097	31.4941	22.7693	31.4941	22.6347	31.4941	22.5117	31.4941	22.4062	31.4941	22.3238	31.4941	22.2686	31.4941	22.2435	31.4941	22.2494
32.2266	28.2025	32.2266	28.213	32.2266	28.2171	32.2266	28.2148	32.2266	28.206	32.2266	28.1907	32.2266	28.1688	32.2266	28.1404	32.2266	28.1058	32.2266	28.0653	32.2266	28.0197	32.2266	27.9698	32.2266	27.917	32.2266	27.8629	32.2266	27.8094	32.2266	27.7586	32.2266	27.7128	32.2266	27.6743	32.2266	27.6451
33.6914	32.2354	33.6914	32.2219	33.6914	32.212	33.6914	32.2062	33.6914	32.2049	33.6914	32.2082	33.6914	32.2162	33.6914	32.2287	33.6914	32.2454	33.6914	32.2659	33.6914	32.2892	33.6914	32.3146	33.6914	32.3411	33.6914	32.3675	33.6914	32.3928	33.6914	32.4161	33.6914	32.4364	33.6914	32.4531	33.6914	32.4658
34.4238	32.1457	34.4238	32.14	34.4238	32.1366	34.4238	32.1358	34.4238	32.1377	34.4238	32.1424	34.4238	32.1498	34.4238	32.1595	34.4238	32.1712	34.4238	32.1843	34.4238	32.1981	34.4238	32.2119	34.4238	32.225	34.4238	32.2369	34.4238	32.2469	34.4238	32.2548	34.4238	32.2604	34.4238	32.2637	34.4238	32.2649
35.8887	33.796	35.8887	33.7769	35.8887	33.7549	35.8887	33.7306	35.8887	33.7042	35.8887	33.6763	35.8887	33.6473	35.8887	33.6176	35.8887	33.588	35.8887	33.5589	35.8887	33.5313	35.8887	33.5061	35.8887	33.4841	35.8887	33.4666	35.8887	33.4544	35.8887	33.4485	35.8887	33.4496	35.8887	33.458	35.8887	33.4738
37.3535	35.9303	37.3535	35.9112	37.3535	35.8873	37.3535	35.8593	37.3535	35.8277	37.3535	35.7931	37.3535	35.7561	37.3535	35.7177	37.3535	35.6785	37.3535	35.6396	37.3535	35.6018	37.3535	35.5665	37.3535	35.5347	37.3535	35.5077	37.3535	35.4868	37.3535	35.4729	37.3535	35.4671	37.3535	35.4699	37.3535	35.4817
38.8184	38.7948	38.8184	38.7771	38.8184	38.7566	38.8184	38.7335	38.8184	38.7084	38.8184	38.6817	38.8184	38.6539	38.8184	38.6255	38.8184	38.597	38.8184	38.569	38.8184	38.5424	38.8184	38.5179	38.8184	38.4964	38.8184	38.4789	38.8184	38.4662	38.8184	38.4592	38.8184	38.4586	38.8184	38.4648	38.8184	38.4778
39.5508	39.9487	39.5508	39.9297	39.5508	39.9064	39.5508	39.8792	39.5508	39.8488	39.5508	39.8154	39.5508	39.7799	39.5508	39.7426	39.5508	39.7046	39.5508	39.6665	39.5508	39.6295	39.5508	39.5947	39.5508	39.5633	39.5508	39.5367	39.5508	39.5162	39.5508	39.503	39.5508	39.4981	39.5508	39.5022	39.5508	39.5155
41.0156	42.5757	41.0156	42.5545	41.0156	42.5284	41.0156	42.4978	41.0156	42.4634	41.0156	42.4259	41.0156	42.386	41.0156	42.3444	41.0156	42.3023	41.0156	42.2606	41.0156	42.2206	41.0156	42.1836	41.0156	42.1509	41.0156	42.1239	41.0156	42.104	41.0156	42.0921	41.0156	42.0893	41.0156	42.0959	41.0156	42.1118
42.4805	44.8441	42.4805	44.8447	42.4805	44.8489	42.4805	44.8565	42.4805	44.8675	42.4805	44.8816	42.4805	44.8986	42.4805	44.9179	42.4805	44.9391	42.4805	44.9615	42.4805	44.9843	42.4805	45.0069	42.4805	45.0284	42.4805	45.0479	42.4805	45.0647	42.4805	45.0782	42.4805	45.0878	42.4805	45.0931	42.4805	45.094
43.9453	45.8603	43.9453	45.8428	43.9453	45.8243	43.9453	45.8052	43.9453	45.7861	43.9453	45.7675	43.9453	45.7499	43.9453	45.7338	43.9453	45.7199	43.9453	45.7087	43.9453	45.7005	43.9453	45.6958	43.9453	45.6949	43.9453	45.6979	43.9453	45.7047	43.9453	45.7151	43.9453	45.7287	43.9453	45.745	43.9453	45.7634
45.4102	48.2087	45.4102	48.1944	45.4102	48.179	45.4102	48.163	45.4102	48.1467	45.4102	48.1307	45.4102	48.1153	45.4102	48.1011	45.4102	48.0885	45.4102	48.078	45.4102	48.0697	45.4102	48.0642	45.4102	48.0615	45.4102	48.0617	45.4102	48.065	45.4102	48.0712	45.4102	48.08	45.4102	48.0913	45.4102	48.1046
47.6074	51.2574	47.6074	51.2452	47.6074	51.2313	47.6074	51.2161	47.6074	51.2002	47.6074	51.184	47.6074	51.1678	47.6074	51.1522	47.6074	51.1375	47.6074	51.1242	47.6074	51.1126	47.6074	51.1031	47.6074	51.0959	47.6074	51.0913	47.6074	51.0894	47.6074	51.0904	47.6074	51.0943	47.6074	51.101	47.6074	51.1104
49.0723	53.1444	49.0723	53.1326	49.0723	53.1192	49.0723	53.1047	49.0723	53.0894	49.0723	53.0738	49.0723	53.0584	49.0723	53.0435	49.0723	53.0295	49.0723	53.017	49.0723	53.0061	49.0723	52.9974	49.0723	52.9909	49.0723	52.987	49.0723	52.9857	49.0723	52.9871	49.0723	52.9912	49.0723	52.9979	49.0723	53.0072
50.5371	54.8427	50.5371	54.8302	50.5371	54.8159	50.5371	54.8003	50.5371	54.7838	50.5371	54.7668	50.5371	54.75	50.5371	54.7337	50.5371	54.7185	50.5371	54.7047	50.5371	54.6928	50.5371	54.6831	50.5371	54.6759	50.5371	54.6714	50.5371	54.6697	50.5371	54.6709	50.5371	54.675	50.5371	54.6819	50.5371	54.6914
52.7344	57.3048	52.7344	57.2935	52.7344	57.2807	52.7344	57.2667	52.7344	57.252	52.7344	57.2371	52.7344	57.2223	52.7344	57.2081	52.7344	57.195	52.7344	57.1833	52.7344	57.1734	52.7344	57.1656	52.7344	57.16	52.7344	57.157	52.7344	57.1564	52.7344	57.1584	52.7344	57.1628	52.7344	57.1696	52.7344	57.1784
54.1992	58.8173	54.1992	58.8057	54.1992	58.7929	54.1992	58.7792	54.1992	58.7651	54.1992	58.751	54.1992	58.7374	54.1992	58.7248	54.1992	58.7137	54.1992	58.7043	54.1992	58.6971	54.1992	58.6922	54.1992	58.6898	54.1992	58.6897	54.1992	58.692	54.1992	58.6965	54.1992	58.703	54.1992	58.7111	54.1992	58.7206
56.3965	60.909	56.3965	60.8965	56.3965	60.8821	56.3965	60.8662	56.3965	60.8495	56.3965	60.8323	56.3965	60.8154	56.3965	60.7993	56.3965	60.7845	56.3965	60.7715	56.3965	60.7607	56.3965	60.7524	56.3965	60.7468	56.3965	60.744	56.3965	60.7438	56.3965	60.7463	56.3965	60.7512	56.3965	60.7584	56.3965	60.7676
58.5938	62.6685	58.5938	62.6565	58.5938	62.6421	58.5938	62.626	58.5938	62.6085	58.5938	62.5902	58.5938	62.5718	58.5938	62.5539	58.5938	62.5369	58.5938	62.5216	58.5938	62.5082	58.5938	62.4973	58.5938	62.489	58.5938	62.4835	58.5938	62.4809	58.5938	62.4812	58.5938	62.4843	58.5938	62.49	58.5938	62.4982
60.0586	63.7633	60.0586	63.7504	60.0586	63.7356	60.0586	63.7192	60.0586	63.7019	60.0586	63.6843	60.0586	63.6669	60.0586	63.6503	60.0586	63.635	60.0586	63.6216	60.0586	63.6104	60.0586	63.6017	60.0586	63.5957	60.0586	63.5925	60.0586	63.5921	60.0586	63.5943	60.0586	63.599	60.0586	63.606	60.0586	63.6152
62.2559	65.0839	62.2559	65.0708	62.2559	65.0559	62.2559	65.0397	62.2559	65.0227	62.2559	65.0056	62.2559	64.9892	62.2559	64.974	62.2559	64.9606	62.2559	64.9495	62.2559	64.9412	62.2559	64.9357	62.2559	64.9333	62.2559	64.9337	62.2559	64.9368	62.2559	64.9423	62.2559	64.9497	62.2559	64.9587	62.2559	64.9689
64.4531	66.1427	64.4531	66.1297	64.4531	66.1147	64.4531	66.0983	64.4531	66.0812	64.4531	66.0639	64.4531	66.0473	64.4531	66.032	64.4531	66.0187	64.4531	66.0077	64.4531	65.9996	64.4531	65.9945	64.4531	65.9924	64.4531	65.9932	64.4531	65.9966	64.4531	66.0022	64.4531	66.0096	64.4531	66.0184	64.4531	66.0282
66.6504	66.968	66.6504	66.9543	66.6504	66.9384	66.6504	66.921	66.6504	66.9028	66.6504	66.8845	66.6504	66.8669	66.6504	66.8507	66.6504	66.8367	66.6504	66.8253	66.6504	66.817	66.6504	66.8121	66.6504	66.8104	66.6504	66.8118	66.6504	66.816	66.6504	66.8224	66.6504	66.8306	66.6504	66.8402	66.6504	66.8507
69.5801	67.8666	69.5801	67.8529	69.5801	67.8369	69.5801	67.8191	69.5801	67.8003	69.5801	67.7813	69.5801	67.7629	69.5801	67.746	69.5801	67.7313	69.5801	67.7194	69.5801	67.7107	69.5801	67.7054	69.5801	67.7035	69.5801	67.7047	69.5801	67.7088	69.5801	67.715	69.5801	67.723	69.5801	67.7323	69.5801	67.7423
71.7773	68.3817	71.7773	68.3672	71.7773	68.3503	71.7773	68.3316	71.7773	68.3118	71.7773	68.2918	71.7773	68.2726	71.7773	68.2549	71.7773	68.2396	71.7773	68.2274	71.7773	68.2186	71.7773	68.2135	71.7773	68.2121	71.7773	68.2141	71.7773	68.2189	71.7773	68.2261	71.7773	68.2349	71.7773	68.2449	71.7773	68.2557
73.9746	68.8341	73.9746	68.8199	73.9746	68.8032	73.9746	68.7847	73.9746	68.765	73.9746	68.7452	73.9746	68.726	73.9746	68.7085	73.9746	68.6934	73.9746	68.6814	73.9746	68.6729	73.9746	68.6682	73.9746	68.6671	73.9746	68.6695	73.9746	68.6747	73.9746	68.6823	73.9746	68.6914	73.9746	68.7016	73.9746	68.7123
76.9043	69.3754	76.9043	69.3627	76.9043	69.3473	76.9043	69.3299	76.9043	69.3111	76.9043	69.292	76.9043	69.2734	76.9043	69.2564	76.9043	69.2417	76.9043	69.23	76.9043	69.2217	76.9043	69.2171	76.9043	69.2161	76.9043	69.2182	76.9043	69.2229	76.9043	69.2295	76.9043	69.2373	76.9043	69.2457	76.9043	69.2543
79.834	69.8875	79.834	69.8741	79.834	69.8578	79.834	69.8392	79.834	69.8193	79.834	69.799	79.834	69.7794	79.834	69.7615	79.834	69.746	79.834	69.7338	79.834	69.7253	79.834	69.7205	79.834	69.7194	79.834	69.7215	79.834	69.7261	79.834	69.7326	79.834	69.7401	79.834	69.7482	79.834	69.7564
82.7637	70.3879	82.7637	70.374	82.7637	70.357	82.7637	70.3377	82.7637	70.3169	82.7637	70.2959	82.7637	70.2756	82.7637	70.2571	82.7637	70.2414	82.7637	70.2292	82.7637	70.2209	82.7637	70.2166	82.7637	70.2161	82.7637	70.219	82.7637	70.2244	82.7637	70.2316	82.7637	70.2398	82.7637	70.2483	82.7637	70.2566
85.6934	70.8158	85.6934	70.801	85.6934	70.7832	85.6934	70.7632	85.6934	70.7421	85.6934	70.721	85.6934	70.7009	85.6934	70.6831	85.6934	70.6683	85.6934	70.6574	85.6934	70.6508	85.6934	70.6484	85.6934	70.65	85.6934	70.655	85.6934	70.6625	85.6934	70.6716	85.6934	70.6814	85.6934	70.6911	85.6934	70.7003
88.623	71.2415	88.623	71.2249	88.623	71.2053	88.623	71.1837	88.623	71.1612	88.623	71.139	88.623	71.1183	88.623	71.1005	88.623	71.0866	88.623	71.0772	88.623	71.0728	88.623	71.0733	88.623	71.0783	88.623	71.087	88.623	71.0983	88.623	71.1111	88.623	71.1242	88.623	71.1366	88.623	71.1479
91.5527	71.704	91.5527	71.6872	91.5527	71.6669	91.5527	71.6441	91.5527	71.62	91.5527	71.596	91.5527	71.5734	91.5527	71.5537	91.5527	71.5381	91.5527	71.5275	91.5527	71.5224	91.5527	71.5228	91.5527	71.5284	91.5527	71.5382	91.5527	71.551	91.5527	71.5655	91.5527	71.5803	91.5527	71.5942	91.5527	71.6066
94.4824	72.1399	94.4824	72.1246	94.4824	72.1056	94.4824	72.0837	94.4824	72.0602	94.4824	72.0364	94.4824	72.0138	94.4824	71.9937	94.4824	71.9775	94.4824	71.966	94.4824	71.9598	94.4824	71.9589	94.4824	71.963	94.4824	71.9712	94.4824	71.9822	94.4824	71.9948	94.4824	72.0076	94.4824	72.0195	94.4824	72.0297
98.1445	72.601	98.1445	72.587	98.1445	72.5687	98.1445	72.5473	98.1445	72.5239	98.1445	72.5	98.1445	72.4771	98.1445	72.4568	98.1445	72.4402	98.1445	72.4283	98.1445	72.4216	98.1445	72.4201	98.1445	72.4232	98.1445	72.4299	98.1445	72.4391	98.1445	72.4492	98.1445	72.4589	98.1445	72.4673	98.1445	72.4738
101.807	73.0435	101.807	73.0285	101.807	73.0089	101.807	72.986	101.807	72.961	101.807	72.9355	101.807	72.9113	101.807	72.8898	101.807	72.8725	101.807	72.8603	101.807	72.8539	101.807	72.8531	101.807	72.8575	101.807	72.8658	101.807	72.8766	101.807	72.8884	101.807	72.8997	101.807	72.9093	101.807	72.9166
105.469	73.4599	105.469	73.444	105.469	73.4234	105.469	73.3992	105.469	73.373	105.469	73.3464	105.469	73.3212	105.469	73.299	105.469	73.2813	105.469	73.2692	105.469	73.2632	105.469	73.2633	105.469	73.2687	105.469	73.2784	105.469	73.2906	105.469	73.3038	105.469	73.3163	105.469	73.327	105.469	73.335
109.131	73.7595	109.131	73.7441	109.131	73.724	109.131	73.7007	109.131	73.6755	109.131	73.6504	109.131	73.6271	109.131	73.6074	109.131	73.5928	109.131	73.5844	109.131	73.5825	109.131	73.5869	109.131	73.5968	109.131	73.6106	109.131	73.6264	109.131	73.6424	109.131	73.6566	109.131	73.6678	109.131	73.675
112.793	74.0296	112.793	74.0132	112.793	73.9915	112.793	73.966	112.793	73.9382	112.793	73.9102	112.793	73.8842	112.793	73.862	112.793	73.8454	112.793	73.8355	112.793	73.8328	112.793	73.8369	112.793	73.847	112.793	73.8612	112.793	73.8775	112.793	73.8936	112.793	73.9077	112.793	73.9182	112.793	73.9243
116.455	74.3035	116.455	74.2851	116.455	74.2608	116.455	74.232	116.455	74.2005	116.455	74.1684	116.455	74.1381	116.455	74.1116	116.455	74.0909	116.455	74.0772	116.455	74.0711	116.455	74.0725	116.455	74.0804	116.455	74.0931	116.455	74.1086	116.455	74.1245	116.455	74.1387	116.455	74.1498	116.455	74.157
120.85	74.5715	120.85	74.5506	120.85	74.5235	120.85	74.4916	120.85	74.457	120.85	74.4221	120.85	74.3893	120.85	74.3609	120.85	74.3391	120.85	74.3252	120.85	74.32	120.85	74.3232	120.85	74.3337	120.85	74.3497	120.85	74.3687	120.85	74.3883	120.85	74.406	120.85	74.4202	120.85	74.4298
125.244	74.7295	125.244	74.7092	125.244	74.6819	125.244	74.6494	125.244	74.6138	125.244	74.5774	125.244	74.543	125.244	74.5132	125.244	74.4901	125.244	74.4755	125.244	74.4701	125.244	74.4737	125.244	74.4853	125.244	74.5027	125.244	74.5234	125.244	74.5446	125.244	74.5637	125.244	74.5787	125.244	74.5885
129.639	74.8202	129.639	74.8014	129.639	74.7749	129.639	74.7425	129.639	74.7062	129.639	74.6687	129.639	74.6328	129.639	74.6011	129.639	74.5761	129.639	74.5594	129.639	74.552	129.639	74.5536	129.639	74.5633	129.639	74.5787	129.639	74.5974	129.639	74.6164	129.639	74.6331	129.639	74.6454	129.639	74.6522
134.033	74.8564	134.033	74.8384	134.033	74.8122	134.033	74.7797	134.033	74.7431	134.033	74.7053	134.033	74.6692	134.033	74.6374	134.033	74.6124	134.033	74.596	134.033	74.5891	134.033	74.5913	134.033	74.6013	134.033	74.6169	134.033	74.6352	134.033	74.6533	134.033	74.6683	134.033	74.6783	134.033	74.6823
138.428	74.8445	138.428	74.8245	138.428	74.7961	138.428	74.7612	138.428	74.7224	138.428	74.6825	138.428	74.6448	138.428	74.6122	138.428	74.5871	138.428	74.5714	138.428	74.5659	138.428	74.5701	138.428	74.5825	138.428	74.6005	138.428	74.621	138.428	74.6409	138.428	74.6571	138.428	74.6675	138.428	74.6712
143.555	74.7836	143.555	74.7594	143.555	74.7262	143.555	74.6865	143.555	74.6428	143.555	74.5986	143.555	74.5573	143.555	74.5221	143.555	74.496	143.555	74.4808	143.555	74.4774	143.555	74.4852	143.555	74.5025	143.555	74.5262	143.555	74.5529	143.555	74.5788	143.555	74.6005	143.555	74.6157	143.555	74.6232
148.682	74.6686	148.682	74.643	148.682	74.6077	148.682	74.5648	148.682	74.5175	148.682	74.4693	148.682	74.4239	148.682	74.3852	148.682	74.3563	148.682	74.3394	148.682	74.3355	148.682	74.3443	148.682	74.3635	148.682	74.3902	148.682	74.4203	148.682	74.4496	148.682	74.4744	148.682	74.4919	148.682	74.5006
153.809	74.5371	153.809	74.5112	153.809	74.4744	153.809	74.4291	153.809	74.3785	153.809	74.3263	153.809	74.2766	153.809	74.2335	153.809	74.2003	153.809	74.1796	153.809	74.1726	153.809	74.1788	153.809	74.1965	153.809	74.2222	153.809	74.2518	153.809	74.2809	153.809	74.3056	153.809	74.3229	153.809	74.3311
159.668	74.417	159.668	74.3905	159.668	74.3524	159.668	74.3052	159.668	74.2525	159.668	74.1983	159.668	74.147	159.668	74.1028	159.668	74.0694	159.668	74.0496	159.668	74.0445	159.668	74.0535	159.668	74.0744	159.668	74.1035	159.668	74.1361	159.668	74.1676	159.668	74.1934	159.668	74.2105	159.668	74.2173
164.795	74.3304	164.795	74.3025	164.795	74.2622	164.795	74.2121	164.795	74.1558	164.795	74.0977	164.795	74.0424	164.795	73.9947	164.795	73.9584	164.795	73.9367	164.795	73.9306	164.795	73.9398	164.795	73.9619	164.795	73.9927	164.795	74.0274	164.795	74.0608	164.795	74.0882	164.795	74.1061	164.795	74.1128
170.654	74.0982	170.654	74.0677	170.654	74.0236	170.654	73.9687	170.654	73.9069	170.654	73.8429	170.654	73.7818	170.654	73.7288	170.654	73.6884	170.654	73.6637	170.654	73.6565	170.654	73.6661	170.654	73.69	170.654	73.7239	170.654	73.7623	170.654	73.7995	170.654	73.8304	170.654	73.8512	170.654	73.86
176.514	73.9128	176.514	73.8863	176.514	73.8449	176.514	73.7914	176.514	73.7298	176.514	73.6648	176.514	73.6016	176.514	73.5457	176.514	73.5016	176.514	73.473	176.514	73.4618	176.514	73.4676	176.514	73.488	176.514	73.5189	176.514	73.5545	176.514	73.5892	176.514	73.6174	176.514	73.6353	176.514	73.6405
183.105	73.6412	183.105	73.6135	183.105	73.57	183.105	73.5139	183.105	73.4494	183.105	73.3816	183.105	73.3161	183.105	73.2584	183.105	73.2135	183.105	73.185	183.105	73.1744	183.105	73.1814	183.105	73.203	183.105	73.2345	183.105	73.2701	183.105	73.3035	183.105	73.3292	183.105	73.3432	183.105	73.3433
189.697	73.485	189.697	73.454	189.697	73.4064	189.697	73.3456	189.697	73.2765	189.697	73.2047	189.697	73.1362	189.697	73.077	189.697	73.0321	189.697	73.005	189.697	72.9971	189.697	73.0073	189.697	73.032	189.697	73.0659	189.697	73.1024	189.697	73.1351	189.697	73.1582	189.697	73.1677	189.697	73.1622
196.289	73.3091	196.289	73.2679	196.289	73.2092	196.289	73.1368	196.289	73.0562	196.289	72.9737	196.289	72.8963	196.289	72.8306	196.289	72.7826	196.289	72.7562	196.289	72.753	196.289	72.7713	196.289	72.807	196.289	72.8537	196.289	72.9037	196.289	72.9495	196.289	72.9846	196.289	73.0044	196.289	73.0072
202.881	73.1051	202.881	73.0623	202.881	73.0005	202.881	72.9237	202.881	72.8374	202.881	72.7485	202.881	72.6644	202.881	72.5926	202.881	72.5397	202.881	72.5105	202.881	72.5068	202.881	72.5275	202.881	72.568	202.881	72.6215	202.881	72.6796	202.881	72.7339	202.881	72.7769	202.881	72.8035	202.881	72.8113
210.205	72.878	210.205	72.8303	210.205	72.7614	210.205	72.6758	210.205	72.5793	210.205	72.4793	210.205	72.3841	210.205	72.302	210.205	72.2406	210.205	72.2053	210.205	72.1986	210.205	72.2192	210.205	72.2623	210.205	72.3204	210.205	72.3842	210.205	72.4444	210.205	72.4926	210.205	72.5233	210.205	72.5335
217.529	72.6948	217.529	72.6455	217.529	72.5732	217.529	72.4821	217.529	72.3785	217.529	72.2702	217.529	72.1661	217.529	72.0753	217.529	72.0064	217.529	71.9656	217.529	71.956	217.529	71.9767	217.529	72.0228	217.529	72.0861	217.529	72.1565	217.529	72.2239	217.529	72.279	217.529	72.3154	217.529	72.33
225.586	72.5068	225.586	72.4633	225.586	72.3943	225.586	72.3044	225.586	72.1999	225.586	72.0889	225.586	71.9808	225.586	71.8854	225.586	71.8117	225.586	71.7667	225.586	71.754	225.586	71.7729	225.586	71.8184	225.586	71.8821	225.586	71.9533	225.586	72.0209	225.586	72.0752	225.586	72.1087	225.586	72.1178
232.91	72.3506	232.91	72.3021	232.91	72.2253	232.91	72.1253	232.91	72.0091	232.91	71.8855	232.91	71.7648	232.91	71.6576	232.91	71.5738	232.91	71.5209	232.91	71.5027	232.91	71.5183	232.91	71.562	232.91	71.6244	232.91	71.6939	232.91	71.7585	232.91	71.8081	232.91	71.8351	232.91	71.8362
241.699	72.0622	241.699	72.0027	241.699	71.9133	241.699	71.7994	241.699	71.6686	241.699	71.5305	241.699	71.3963	241.699	71.2779	241.699	71.1863	241.699	71.13	241.699	71.1132	241.699	71.135	241.699	71.1889	241.699	71.2643	241.699	71.3483	241.699	71.4276	241.699	71.4909	241.699	71.53	241.699	71.541
