"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
225.586	0.664383	225.586	0.267932
232.91	0.911064	232.91	0.357963
241.699	0.956336	241.699	0.367121
250.488	1.01056	250.488	0.414478
259.277	1.10188	259.277	0.426172
268.066	0.898165	268.066	0.383811
276.855	1.23345	276.855	0.493031
287.109	1.22823	287.109	0.493287
297.363	1.25922	297.363	0.544503
307.617	1.36327	307.617	0.533689
319.336	1.21221	319.336	0.509157
329.59	1.55578	329.59	0.630186
341.309	1.39281	341.309	0.578559
353.027	1.54352	353.027	0.693557
366.211	1.74265	366.211	0.705299
379.395	1.66393	379.395	0.604535
392.578	0.754082	392.578	0.367875
405.762	1.31542	405.762	1.54084
420.41	3.06521	420.41	1.65797
435.059	2.77725	435.059	1.24794
451.172	2.83835	451.172	1.23567
465.82	2.84519	465.82	1.15176
483.398	2.80098	483.398	1.13102
499.512	2.78465	499.512	1.10572
517.09	2.90611	517.09	1.11602
536.133	2.67628	536.133	1.09666
555.176	3.19699	555.176	1.1752
574.219	3.09551	574.219	1.01014
594.727	2.75594	594.727	0.784176
615.234	2.48328	615.234	0.734458
637.207	1.87713	637.207	0.275915
659.18	1.14901	659.18	-0.248882
682.617	-0.478138	682.617	-1.20973
707.52	1.8532	707.52	0.752905
732.422	3.25601	732.422	1.59341
757.324	3.67761	757.324	1.89458
785.156	4.45006	785.156	2.37842
811.523	4.35414	811.523	2.48749
840.82	3.96709	840.82	2.03187
870.117	3.71264	870.117	1.6249
900.879	4.49564	900.879	1.96564
933.105	4.96762	933.105	2.15648
965.332	5.14716	965.332	2.28447
1,000.49	5.46366	1,000.49	2.36253
1,035.64	5.21593	1,035.64	2.2373
1,072.27	5.17483	1,072.27	2.15531
1,108.89	5.18398	1,108.89	2.05746
1,148.44	5.144	1,148.44	2.0149
1,189.45	5.21213	1,189.45	2.07515
1,230.47	5.20822	1,230.47	2.07373
1,274.41	5.29765	1,274.41	2.23009
1,319.82	5.2889	1,319.82	2.20718
1,366.7	5.68399	1,366.7	2.66387
1,413.57	6.08738	1,413.57	2.85446
1,463.38	6.03002	1,463.38	2.68468
1,516.11	6.71754	1,516.11	3.18085
1,568.85	6.99243	1,568.85	3.26065
1,624.51	7.03876	1,624.51	3.07976
1,681.64	7.13839	1,681.64	3.09747
1,741.7	7.49286	1,741.7	3.25053
1,803.22	7.65571	1,803.22	3.3686
1,866.21	7.71884	1,866.21	3.41059
1,932.13	7.87155	1,932.13	3.49668
1,999.51	8.00564	1,999.51	3.57531
2,069.82	8.07241	2,069.82	3.67369
2,143.07	8.14935	2,143.07	3.67376
2,219.24	8.3179	2,219.24	3.75637
2,296.88	8.17422	2,296.88	3.82718
2,378.91	8.10344	2,378.91	3.78347
2,462.4	7.85715	2,462.4	3.56933
2,548.83	7.40341	2,548.83	3.3972
2,639.65	7.47863	2,639.65	3.37807
2,731.93	7.21015	2,731.93	3.29536
2,828.61	6.4619	2,828.61	3.01646
2,928.22	5.87387	2,928.22	2.67544
3,030.76	4.93586	3,030.76	2.0077
3,137.7	4.51038	3,137.7	1.47737
3,249.02	4.51854	3,249.02	1.44209
3,363.28	4.50238	3,363.28	1.47223
3,481.93	4.40371	3,481.93	1.31038
3,604.98	4.45653	3,604.98	1.26295
3,732.42	4.7628	3,732.42	1.47812
3,864.26	4.9912	3,864.26	1.58136
4,000.49	5.21198	4,000.49	1.71751
4,141.11	5.69945	4,141.11	1.87664
4,287.6	5.88816	4,287.6	2.15622
4,438.48	5.97694	4,438.48	2.35699
4,595.21	6.3549	4,595.21	2.5607
4,756.35	6.59847	4,756.35	2.66154
4,924.8	6.03619	4,924.8	2.45395
5,097.66	6.18694	5,097.66	2.50846
5,277.83	5.96845	5,277.83	2.4514
5,463.87	5.51463	5,463.87	2.21021
5,657.23	5.47145	5,657.23	1.96015
5,856.45	5.96666	5,856.45	2.26597
6,062.99	6.32774	6,062.99	2.49509
6,276.86	6.59841	6,276.86	2.62777
6,498.05	6.627	6,498.05	2.63988
6,726.56	6.63707	6,726.56	2.66096
6,963.87	6.7885	6,963.87	2.78171
7,209.96	6.95167	7,209.96	2.90479
7,464.84	6.92957	7,464.84	2.83262
7,727.05	7.06774	7,727.05	2.85718
7,999.51	7.07728	7,999.51	2.86983
8,282.23	7.277	8,282.23	3.0429
8,573.73	7.43982	8,573.73	3.10693
8,876.95	7.61208	8,876.95	3.20647
9,188.96	7.91861	9,188.96	3.43185
9,514.16	7.9044	9,514.16	3.40832
9,849.61	7.80706	9,849.61	3.3704
10,196.8	7.84483	10,196.8	3.38284
10,555.7	7.74677	10,555.7	3.298
10,927.7	8.19916	10,927.7	3.59361
11,313	8.46842	11,313	3.71355
11,712.9	8.82491	11,712.9	3.90655
12,126	9.25184	12,126	4.14079
12,553.7	9.46311	12,553.7	4.25581
12,996.1	9.60541	12,996.1	4.36678
13,454.6	9.65	13,454.6	4.32136
13,929.2	9.70925	13,929.2	4.3716
14,419.9	9.681	14,419.9	4.36066
14,928.2	9.70457	14,928.2	4.38508
15,455.6	9.737	15,455.6	4.37597
16,000.5	9.52531	16,000.5	4.26036
16,564.5	9.02105	16,564.5	3.93088
17,148.9	8.56529	17,148.9	3.6545
17,752.4	7.92952	17,752.4	3.18456
18,379.4	7.14779	18,379.4	2.77899
19,026.9	6.06144	19,026.9	2.0122
19,697.8	4.86614	19,697.8	0.984414
19,999.5	4.74735	19,999.5	0.861893
