"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
7,209.96	5.78572	7,209.96	2.19955
7,464.84	6.1527	7,464.84	2.62886
7,727.05	6.09202	7,727.05	2.51876
7,999.51	6.6757	7,999.51	2.94302
8,282.23	6.89146	8,282.23	2.898
8,573.73	7.12572	8,573.73	3.26302
8,876.95	7.28042	8,876.95	3.32573
9,188.96	7.47176	9,188.96	3.33276
9,514.16	7.45801	9,514.16	3.16569
9,849.61	7.73257	9,849.61	3.37321
10,196.8	7.80737	10,196.8	3.39839
10,555.7	8.03112	10,555.7	3.50541
10,927.7	8.21157	10,927.7	3.62598
11,313	8.13303	11,313	3.54537
11,712.9	7.97263	11,712.9	3.32482
12,126	8.91326	12,126	3.7624
12,553.7	9.45244	12,553.7	4.12636
12,996.1	9.42522	12,996.1	3.81197
13,454.6	10.1836	13,454.6	4.18584
13,929.2	10.1537	13,929.2	4.71608
14,419.9	10.52	14,419.9	5.23777
14,928.2	9.81522	14,928.2	4.52216
15,455.6	7.49936	15,455.6	3.45379
16,000.5	10.643	16,000.5	5.4918
16,564.5	11.6948	16,564.5	6.14076
17,148.9	12.0076	17,148.9	6.25501
17,752.4	11.0041	17,752.4	5.85131
18,379.4	10.8974	18,379.4	5.62812
19,026.9	9.61842	19,026.9	5.02126
19,697.8	7.20543	19,697.8	3.22389
19,999.5	6.07982	19,999.5	2.42206
