"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
659.912	3.99725	659.912	1.49679
683.35	4.59638	683.35	1.89372
706.787	4.61874	706.787	1.86595
731.689	4.71149	731.689	1.9407
758.057	4.71039	758.057	1.94076
784.424	4.79811	784.424	2.04352
812.256	4.78614	812.256	2.11588
840.82	4.99031	840.82	2.15314
870.85	5.1195	870.85	2.32197
901.611	5.06525	901.611	2.1484
933.105	5.35928	933.105	2.28864
966.064	5.75884	966.064	2.47676
999.756	5.75587	999.756	2.4513
1,034.91	5.86783	1,034.91	2.39204
1,071.53	5.92124	1,071.53	2.45313
1,109.62	6.08914	1,109.62	2.57513
1,148.44	6.37605	1,148.44	2.76714
1,189.45	6.55305	1,189.45	2.73027
1,231.2	6.74829	1,231.2	2.77127
1,274.41	6.9032	1,274.41	2.8361
1,319.82	7.0712	1,319.82	2.89475
1,365.97	7.15382	1,365.97	2.95719
1,414.31	7.13914	1,414.31	2.95179
1,464.11	6.95434	1,464.11	2.82434
1,515.38	7.25406	1,515.38	2.97592
1,568.85	7.5375	1,568.85	3.22007
1,624.51	7.4054	1,624.51	3.15988
1,681.64	7.06474	1,681.64	3.02362
1,740.97	7.16012	1,740.97	3.0548
1,802.49	7.30632	1,802.49	3.06358
1,866.21	7.05259	1,866.21	2.89207
1,932.13	6.95998	1,932.13	2.94867
2,000.24	6.7891	2,000.24	2.77893
2,070.56	6.56145	2,070.56	2.63083
2,143.8	6.25925	2,143.8	2.51297
2,219.24	5.85563	2,219.24	2.28972
2,297.61	6.0178	2,297.61	2.37552
2,378.17	5.96268	2,378.17	2.39345
2,462.4	5.50878	2,462.4	2.00363
2,548.83	5.0934	2,548.83	1.79685
2,638.92	5.21727	2,638.92	1.87476
2,731.93	5.21438	2,731.93	1.89345
2,828.61	4.89674	2,828.61	1.68953
2,928.22	4.60293	2,928.22	1.46408
3,031.49	4.67966	3,031.49	1.65172
3,138.43	4.4058	3,138.43	1.58776
3,249.02	4.13166	3,249.02	1.48652
3,363.28	3.85887	3,363.28	1.22007
3,481.93	3.82851	3,481.93	0.919647
3,604.98	3.85719	3,604.98	0.821019
3,732.42	3.87775	3,732.42	0.780182
3,863.53	4.14184	3,863.53	0.858817
3,999.76	4.16017	3,999.76	0.936398
4,141.11	3.79701	4,141.11	0.635938
4,286.87	4.17068	4,286.87	0.894696
4,438.48	4.2262	4,438.48	0.930741
4,594.48	4.54459	4,594.48	1.26279
4,757.08	4.52908	4,757.08	1.21096
4,924.8	4.56027	4,924.8	1.3274
5,098.39	4.58427	5,098.39	1.28971
5,277.83	4.58491	5,277.83	1.20604
5,463.87	4.80612	5,463.87	1.44746
5,656.49	4.42658	5,656.49	1.26421
5,856.45	4.73883	5,856.45	1.43759
6,062.99	5.31017	6,062.99	1.95727
6,276.86	5.91043	6,276.86	2.26889
6,498.05	6.15117	6,498.05	2.3755
6,727.29	6.49917	6,727.29	2.5406
6,964.6	6.38341	6,964.6	2.38141
7,209.96	6.29795	7,209.96	2.28377
7,464.11	6.26658	7,464.11	2.33154
7,727.78	6.08833	7,727.78	2.30188
8,000.24	6.52471	8,000.24	2.59817
8,282.23	6.93907	8,282.23	2.7611
8,574.46	7.24431	8,574.46	2.89281
8,876.22	7.15562	8,876.22	2.88005
9,189.7	7.06217	9,189.7	2.80463
9,513.43	7.22663	9,513.43	2.98662
9,848.88	7.40576	9,848.88	3.19348
10,196.8	7.61983	10,196.8	3.44138
10,556.4	7.74583	10,556.4	3.48528
10,928.5	7.71929	10,928.5	3.3515
11,313.7	7.63689	11,313.7	3.22
11,712.9	7.64661	11,712.9	3.17939
12,126	7.82481	12,126	3.24091
12,553.7	8.07867	12,553.7	3.2918
12,996.1	8.39727	12,996.1	3.43319
13,454.6	8.93528	13,454.6	3.80402
13,928.5	9.40234	13,928.5	4.09018
14,419.9	9.89721	14,419.9	4.32405
14,928.2	10.2432	14,928.2	4.49082
15,454.8	10.5331	15,454.8	4.66228
15,999.8	10.6782	15,999.8	4.76714
16,564.5	10.8047	16,564.5	4.82662
17,148.2	11.262	17,148.2	5.12271
17,753.2	11.638	17,753.2	5.31719
18,379.4	11.7822	18,379.4	5.42957
19,027.6	12.2189	19,027.6	5.58967
19,698.5	12.5866	19,698.5	5.66882
19,999.5	12.5628	19,999.5	5.66092
