"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
1,108.89	86.4481	1,108.89	78.6344	1,108.89	84.1027
1,148.44	85.6204	1,148.44	76.5449	1,148.44	83.1167
1,189.45	86.5272	1,189.45	73.487	1,189.45	83.7274
1,230.47	86.1323	1,230.47	75.382	1,230.47	83.4728
1,274.41	86.2807	1,274.41	72.9463	1,274.41	83.4674
1,319.82	87.0649	1,319.82	74.4572	1,319.82	84.2865
1,366.7	87.0816	1,366.7	73.8985	1,366.7	84.2751
1,413.57	87.3141	1,413.57	77.636	1,413.57	84.748
1,463.38	89.1448	1,463.38	76.616	1,463.38	86.3706
1,516.11	87.75	1,516.11	77.6874	1,516.11	85.148
1,568.85	86.7712	1,568.85	79.1156	1,568.85	84.4486
1,624.51	86.7538	1,624.51	77.5975	1,624.51	84.2413
1,681.64	87.1322	1,681.64	76.058	1,681.64	84.4484
1,741.7	87.4144	1,741.7	76.0324	1,741.7	84.7091
1,803.22	87.5335	1,803.22	76.2905	1,803.22	84.8377
1,866.21	87.2652	1,866.21	75.8869	1,866.21	84.5601
1,932.13	86.4282	1,932.13	77.8714	1,932.13	83.9847
1,999.51	85.9537	1,999.51	78.0279	1,999.51	83.5925
2,069.82	86.241	2,069.82	77.5553	2,069.82	83.7819
2,143.07	86.9069	2,143.07	75.5159	2,143.07	84.201
2,219.24	86.9091	2,219.24	74.2114	2,219.24	84.1261
2,296.88	86.8992	2,296.88	75.9235	2,296.88	84.2226
2,378.91	85.7465	2,378.91	75.0918	2,378.91	83.0946
2,462.4	86.83	2,462.4	74.8508	2,462.4	84.0867
2,548.83	88.7779	2,548.83	76.4645	2,548.83	86.0154
2,639.65	89.6286	2,639.65	77.2984	2,639.65	86.8651
2,731.93	89.1927	2,731.93	77.36	2,731.93	86.4582
2,828.61	88.1616	2,828.61	75.8002	2,828.61	85.3964
2,928.22	89.4135	2,928.22	75.9106	2,928.22	86.5928
3,030.76	89.7444	3,030.76	77.8344	3,030.76	87.0052
3,137.7	89.333	3,137.7	76.29	3,137.7	86.5331
3,249.02	88.8317	3,249.02	77.356	3,249.02	86.1201
3,363.28	88.2932	3,363.28	77.0523	3,363.28	85.5975
3,481.93	89.0879	3,481.93	72.9288	3,481.93	86.1815
3,604.98	88.2329	3,604.98	75.6716	3,604.98	85.457
3,732.42	88.0063	3,732.42	75.7893	3,732.42	85.2492
3,864.26	88.288	3,864.26	73.9929	3,864.26	85.4363
4,000.49	87.5743	4,000.49	71.9997	4,000.49	84.6827
4,141.11	87.6356	4,141.11	71.1748	4,141.11	84.7223
4,287.6	87.9758	4,287.6	73.987	4,287.6	85.1354
4,438.48	88.5827	4,438.48	75.576	4,438.48	85.7845
4,595.21	88.1727	4,595.21	73.8632	4,595.21	85.3205
4,756.35	88.3142	4,756.35	71.707	4,756.35	85.3977
4,924.8	88.5848	4,924.8	72.2665	4,924.8	85.6747
5,097.66	89.0895	5,097.66	72.1962	5,097.66	86.1671
5,277.83	89.2384	5,277.83	74.9838	5,277.83	86.3881
5,463.87	88.9843	5,463.87	74.9512	5,463.87	86.1422
5,657.23	88.5365	5,657.23	70.961	5,657.23	85.6014
5,856.45	87.6591	5,856.45	69.5082	5,856.45	84.7148
6,062.99	87.4262	6,062.99	74.6867	6,062.99	84.6411
6,276.86	87.9801	6,276.86	74.9735	6,276.86	85.1819
6,498.05	86.632	6,498.05	74.3998	6,498.05	83.8739
6,726.56	85.7552	6,726.56	79.2062	6,726.56	83.6133
6,963.87	85.7545	6,963.87	80.2896	6,963.87	83.8303
7,209.96	85.495	7,209.96	77.9097	7,209.96	83.1827
7,464.84	83.5052	7,464.84	75.6314	7,464.84	81.1513
7,727.05	82.6285	7,727.05	78.8243	7,727.05	81.1303
7,999.51	81.0804	7,999.51	76.4994	7,999.51	79.3679
8,282.23	82.6955	8,282.23	75.4716	8,282.23	80.4388
8,573.73	82.7397	8,573.73	81.0741	8,573.73	81.9863
8,876.95	79.6948	8,876.95	82.4875	8,876.95	81.3119
9,188.96	80.5132	9,188.96	83.1245	9,188.96	82.0122
9,514.16	78.9271	9,514.16	83.7258	9,514.16	81.958
9,849.61	82.1391	9,849.61	83.1111	9,849.61	82.6522
10,196.8	83.0046	10,196.8	82.392	10,196.8	82.709
10,555.7	81.2507	10,555.7	82.9054	10,555.7	82.1564
10,927.7	77.7256	10,927.7	83.3408	10,927.7	81.3838
11,313	77.8414	11,313	83.1421	11,313	81.2548
11,712.9	78.9105	11,712.9	81.21	11,712.9	80.2107
12,126	80.2001	12,126	80.085	12,126	80.1429
12,553.7	81.5489	12,553.7	77.5573	12,553.7	79.9964
12,996.1	81.9509	12,996.1	77.102	12,996.1	80.1707
13,454.6	81.7059	13,454.6	77.039	13,454.6	79.9713
13,929.2	81.1914	13,929.2	76.5292	13,929.2	79.458
14,419.9	80.8896	14,419.9	74.976	14,419.9	78.87
14,928.2	81.0876	14,928.2	75.4507	14,928.2	79.1259
15,455.6	80.7501	15,455.6	75.2485	15,455.6	78.8177
16,000.5	82.034	16,000.5	76.1744	16,000.5	80.0255
16,564.5	82.2352	16,564.5	74.3706	16,564.5	79.8826
17,148.9	82.4006	17,148.9	73.8127	17,148.9	79.9534
17,752.4	81.9073	17,752.4	71.3515	17,752.4	79.2633
18,379.4	80.8906	18,379.4	71.1769	18,379.4	78.3211
19,026.9	79.374	19,026.9	70.3313	19,026.9	76.8739
19,697.8	78.9759	19,697.8	67.7463	19,697.8	76.281
19,999.5	78.6116	19,999.5	68.6959	19,999.5	76.023
