"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
965.332	6.05903	965.332	2.36371
1,000.49	6.07419	1,000.49	2.30413
1,035.64	5.81408	1,035.64	2.14566
1,072.27	5.73232	1,072.27	2.12186
1,108.89	5.86054	1,108.89	2.2693
1,148.44	5.67403	1,148.44	2.1737
1,189.45	5.63631	1,189.45	2.29028
1,230.47	5.8101	1,230.47	2.41631
1,274.41	5.88703	1,274.41	2.49957
1,319.82	5.95325	1,319.82	2.51663
1,366.7	5.79989	1,366.7	2.48114
1,413.57	5.51163	1,413.57	2.32236
1,463.38	5.03004	1,463.38	2.16809
1,516.11	5.06897	1,516.11	2.1607
1,568.85	4.72838	1,568.85	2.01293
1,624.51	5.27175	1,624.51	2.32923
1,681.64	5.45134	1,681.64	2.43718
1,741.7	5.57887	1,741.7	2.38899
1,803.22	5.24651	1,803.22	2.57147
1,866.21	5.08672	1,866.21	2.25639
1,932.13	5.28737	1,932.13	2.32168
1,999.51	5.55165	1,999.51	2.39759
2,069.82	5.72838	2,069.82	2.45076
2,143.07	5.45657	2,143.07	2.31026
2,219.24	4.79712	2,219.24	2.07356
2,296.88	4.20472	2,296.88	1.6333
2,378.91	4.45874	2,378.91	1.79136
2,462.4	4.87866	2,462.4	1.96739
2,548.83	4.77021	2,548.83	1.97254
2,639.65	3.90682	2,639.65	1.33872
2,731.93	3.80358	2,731.93	1.10823
2,828.61	4.42275	2,828.61	1.50828
2,928.22	4.75006	2,928.22	1.72225
3,030.76	4.88221	3,030.76	1.77851
3,137.7	4.8594	3,137.7	1.71433
3,249.02	4.98622	3,249.02	1.73195
3,363.28	5.43861	3,363.28	2.01675
3,481.93	5.55747	3,481.93	2.1485
3,604.98	5.79787	3,604.98	2.31744
3,732.42	6.44589	3,732.42	2.72528
3,864.26	6.23476	3,864.26	2.67202
4,000.49	6.70149	4,000.49	2.81397
4,141.11	7.40383	4,141.11	3.1778
4,287.6	7.39934	4,287.6	3.28683
4,438.48	7.10511	4,438.48	3.24777
4,595.21	7.07626	4,595.21	3.22952
4,756.35	7.36213	4,756.35	3.17721
4,924.8	7.04377	4,924.8	2.89061
5,097.66	7.27759	5,097.66	3.08771
5,277.83	6.73801	5,277.83	2.785
5,463.87	6.83455	5,463.87	2.7403
5,657.23	6.57555	5,657.23	2.52874
5,856.45	6.557	5,856.45	2.60003
6,062.99	6.69115	6,062.99	2.67464
6,276.86	6.6563	6,276.86	2.59468
6,498.05	6.86275	6,498.05	2.67515
6,726.56	6.63509	6,726.56	2.50635
6,963.87	6.5635	6,963.87	2.32492
7,209.96	6.63731	7,209.96	2.4184
7,464.84	6.57429	7,464.84	2.48943
7,727.05	6.84012	7,727.05	2.68159
7,999.51	6.79922	7,999.51	2.64052
8,282.23	7.36227	8,282.23	2.94633
8,573.73	7.70557	8,573.73	3.19204
8,876.95	7.91827	8,876.95	3.24689
9,188.96	7.84495	9,188.96	3.25533
9,514.16	7.89991	9,514.16	3.29877
9,849.61	8.00045	9,849.61	3.37579
10,196.8	8.27653	10,196.8	3.52829
10,555.7	8.45271	10,555.7	3.64916
10,927.7	8.52198	10,927.7	3.68131
11,313	8.56469	11,313	3.77056
11,712.9	8.56823	11,712.9	3.7979
12,126	8.70822	12,126	3.9061
12,553.7	8.55498	12,553.7	3.83353
12,996.1	8.54582	12,996.1	3.90304
13,454.6	8.55278	13,454.6	3.92983
13,929.2	8.79887	13,929.2	4.0829
14,419.9	9.3735	14,419.9	4.35765
14,928.2	9.73555	14,928.2	4.49978
15,455.6	9.80683	15,455.6	4.48365
16,000.5	9.72596	16,000.5	4.34273
16,564.5	9.93769	16,564.5	4.41082
17,148.9	9.94928	17,148.9	4.36906
17,752.4	9.60342	17,752.4	4.11055
18,379.4	9.55051	18,379.4	4.04394
19,026.9	9.46862	19,026.9	3.93696
19,697.8	8.89288	19,697.8	3.57873
19,999.5	8.51931	19,999.5	3.38319
