"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
392.578	2.79564	392.578	1.08708
407.227	2.94018	407.227	1.20484
421.875	2.93719	421.875	1.19764
436.523	3.26974	436.523	1.56226
451.172	3.73255	451.172	1.58869
465.82	3.40862	465.82	1.56542
483.398	4.02652	483.398	1.79866
500.977	3.42181	500.977	1.48494
518.555	3.15693	518.555	1.35406
536.133	3.52787	536.133	1.51128
553.711	3.27714	553.711	1.41433
574.219	2.48356	574.219	1.28922
594.727	3.23547	594.727	1.55618
615.234	3.77924	615.234	1.77684
638.672	3.60394	638.672	1.70768
659.18	3.47901	659.18	1.74033
682.617	4.09853	682.617	2.01003
706.055	4.00034	706.055	1.90208
732.422	3.78068	732.422	1.83101
758.789	4.47744	758.789	2.09803
785.156	3.88582	785.156	1.72427
811.523	3.34219	811.523	1.47657
840.82	2.7221	840.82	1.57419
870.117	4.16919	870.117	2.06083
902.344	3.93933	902.344	1.82702
931.641	4.36241	931.641	1.93304
966.797	3.78512	966.797	1.5057
999.023	3.62126	999.023	1.62153
1,034.18	4.35006	1,034.18	1.70497
1,072.27	4.0278	1,072.27	1.37978
1,110.35	3.45229	1,110.35	0.859632
1,148.44	3.72154	1,148.44	0.934154
1,189.45	4.12412	1,189.45	1.16984
1,230.47	4.23662	1,230.47	1.1686
1,274.41	3.82818	1,274.41	0.907397
1,318.36	4.06044	1,318.36	1.23403
1,365.23	4.58152	1,365.23	1.58535
1,415.04	4.58885	1,415.04	1.58918
1,464.84	4.9318	1,464.84	1.8142
1,514.65	5.16415	1,514.65	2.03615
1,570.31	5.43624	1,570.31	2.31474
1,623.05	5.53974	1,623.05	2.40814
1,681.64	5.55161	1,681.64	2.3891
1,740.23	5.78542	1,740.23	2.49913
1,801.76	6.13097	1,801.76	2.64193
1,866.21	5.59016	1,866.21	2.27359
1,930.66	5.32655	1,930.66	2.20103
2,000.98	5.60055	2,000.98	2.36462
2,071.29	6.1672	2,071.29	2.59945
2,144.53	5.96947	2,144.53	2.41882
2,217.77	5.3123	2,217.77	2.03921
2,296.88	5.77118	2,296.88	2.07938
2,378.91	5.9524	2,378.91	2.20918
2,460.94	5.57386	2,460.94	1.98287
2,548.83	5.72838	2,548.83	2.04275
2,639.65	5.91827	2,639.65	2.11349
2,733.4	6.28217	2,733.4	2.32004
2,827.15	6.41442	2,827.15	2.43478
2,926.76	6.27723	2,926.76	2.34843
3,032.23	6.15083	3,032.23	2.32712
3,137.7	6.19861	3,137.7	2.38958
3,249.02	6.1073	3,249.02	2.28605
3,363.28	5.73337	3,363.28	2.04088
3,483.4	5.83313	3,483.4	2.11693
3,606.45	5.99559	3,606.45	2.2544
3,732.42	5.88732	3,732.42	2.24901
3,864.26	6.18002	3,864.26	2.43856
3,999.02	6.47375	3,999.02	2.66693
4,139.65	6.79846	4,139.65	2.83447
4,286.13	7.25241	4,286.13	3.09261
4,438.48	7.11079	4,438.48	3.0635
4,593.75	6.7004	4,593.75	2.73903
4,757.81	6.32137	4,757.81	2.42414
4,924.8	6.4469	4,924.8	2.52714
5,097.66	6.48009	5,097.66	2.55966
5,279.3	6.16454	5,279.3	2.46639
5,463.87	6.52489	5,463.87	2.60299
5,657.23	6.28333	5,657.23	2.36022
5,856.45	6.29497	5,856.45	2.25517
6,061.52	6.48288	6,061.52	2.30084
6,275.39	6.33542	6,275.39	2.2826
6,498.05	6.42325	6,498.05	2.42388
6,726.56	7.06932	6,726.56	2.79079
6,963.87	6.91403	6,963.87	2.56146
7,209.96	6.57591	7,209.96	2.34908
7,464.84	6.49212	7,464.84	2.30279
7,728.52	6.33631	7,728.52	2.26622
8,000.98	6.28377	8,000.98	2.165
8,282.23	6.13147	8,282.23	2.20281
8,575.2	5.40919	8,575.2	1.84528
8,876.95	5.01417	8,876.95	1.6134
9,190.43	5.39932	9,190.43	1.77118
9,512.7	6.11796	9,512.7	2.28391
9,849.61	6.55941	9,849.61	2.54342
10,195.3	7.48385	10,195.3	2.99895
10,555.7	8.7746	10,555.7	3.80247
10,927.7	9.05747	10,927.7	4.06688
11,314.5	9.19169	11,314.5	4.2008
11,712.9	9.1294	11,712.9	4.18852
12,126	9.21293	12,126	4.19181
12,553.7	9.38431	12,553.7	4.21737
12,996.1	9.79594	12,996.1	4.47477
13,453.1	10.2085	13,453.1	4.81117
13,927.7	10.6552	13,927.7	5.13022
14,419.9	11.106	14,419.9	5.36821
14,929.7	11.4221	14,929.7	5.43554
15,454.1	11.7223	15,454.1	5.55604
15,999	11.7127	15,999	5.61738
16,564.5	11.225	16,564.5	5.36272
17,147.5	11.405	17,147.5	5.40119
17,753.9	11.7449	17,753.9	5.59239
18,377.9	11.6043	18,377.9	5.53133
19,028.3	11.3891	19,028.3	5.28936
19,699.2	11.0466	19,699.2	4.93762
19,998	10.8939	19,998	4.88436
