"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
225.586	1.98841	225.586	0.803669
234.375	2.34585	234.375	0.875799
240.234	2.15174	240.234	0.803854
249.023	2.10008	249.023	0.792635
257.813	2.75348	257.813	1.07194
266.602	2.82978	266.602	0.934393
278.32	2.47045	278.32	0.816954
287.109	2.7819	287.109	0.920326
295.898	3.07836	295.898	0.965933
307.617	3.10322	307.617	0.911187
319.336	2.84328	319.336	0.724102
331.055	3.02968	331.055	0.833743
342.773	3.01215	342.773	0.847368
354.492	3.24903	354.492	0.855407
366.211	3.10855	366.211	0.729298
377.93	3.41774	377.93	0.893596
392.578	3.52824	392.578	0.886024
407.227	2.51183	407.227	0.591461
421.875	3.83128	421.875	1.01791
436.523	3.42811	436.523	0.783341
451.172	3.0876	451.172	0.525193
465.82	3.35224	465.82	0.780464
483.398	4.34285	483.398	1.40874
500.977	3.68269	500.977	0.907643
518.555	4.07154	518.555	1.27398
536.133	4.91468	536.133	1.6482
553.711	4.40706	553.711	1.36682
574.219	5.14474	574.219	1.78492
594.727	4.9408	594.727	1.61667
615.234	5.48083	615.234	1.90763
638.672	5.24816	638.672	1.79192
659.18	5.48893	659.18	1.93721
682.617	5.5868	682.617	2.05005
706.055	5.56814	706.055	1.98164
732.422	5.25559	732.422	1.72353
758.789	4.97364	758.789	1.54763
785.156	4.79765	785.156	1.35085
811.523	4.37475	811.523	1.1189
840.82	3.90846	840.82	0.999749
870.117	3.59654	870.117	1.01307
902.344	4.51654	902.344	1.67414
931.641	4.33972	931.641	1.77271
966.797	4.44066	966.797	1.68072
999.023	3.95261	999.023	1.24267
1,034.18	4.04555	1,034.18	1.32525
1,072.27	4.65808	1,072.27	1.69195
1,110.35	4.19605	1,110.35	1.28752
1,148.44	4.54767	1,148.44	1.58765
1,189.45	5.16527	1,189.45	1.86596
1,230.47	5.54494	1,230.47	2.11951
1,274.41	5.72406	1,274.41	2.17438
1,318.36	6.01391	1,318.36	2.15503
1,365.23	5.735	1,365.23	1.95182
1,415.04	6.44534	1,415.04	2.40671
1,464.84	6.95694	1,464.84	2.92303
1,514.65	7.2292	1,514.65	3.06827
1,570.31	7.75206	1,570.31	3.24347
1,623.05	7.65301	1,623.05	3.24003
1,681.64	7.66728	1,681.64	3.3498
1,740.23	8.00225	1,740.23	3.57496
1,801.76	8.12878	1,801.76	3.66582
1,866.21	8.05085	1,866.21	3.73682
1,930.66	8.00165	1,930.66	3.78914
2,000.98	7.87685	2,000.98	3.74362
2,071.29	8.2232	2,071.29	3.847
2,144.53	8.15316	2,144.53	3.79807
2,217.77	7.65127	2,217.77	3.65058
2,296.88	8.19534	2,296.88	3.7319
2,378.91	8.33319	2,378.91	3.76267
2,460.94	8.07031	2,460.94	3.72063
2,548.83	7.84532	2,548.83	3.54159
2,639.65	7.69092	2,639.65	3.41986
2,733.4	7.54951	2,733.4	3.28778
2,827.15	7.33301	2,827.15	3.09307
2,926.76	7.23972	2,926.76	2.93767
3,032.23	6.85478	3,032.23	2.69344
3,137.7	6.94562	3,137.7	2.78348
3,249.02	6.82275	3,249.02	2.73976
3,363.28	6.92054	3,363.28	2.79176
3,483.4	7.17662	3,483.4	2.94871
3,606.45	7.30301	3,606.45	3.08026
3,732.42	7.43452	3,732.42	3.151
3,864.26	7.57416	3,864.26	3.25515
3,999.02	7.69075	3,999.02	3.36158
4,139.65	7.7188	4,139.65	3.38727
4,286.13	7.61824	4,286.13	3.34902
4,438.48	7.82202	4,438.48	3.43143
4,593.75	7.81567	4,593.75	3.42663
4,757.81	7.68833	4,757.81	3.35362
4,924.8	7.78806	4,924.8	3.3163
5,097.66	7.4222	5,097.66	3.0886
5,279.3	7.78947	5,279.3	3.29308
5,463.87	7.80329	5,463.87	3.29448
5,657.23	7.64761	5,657.23	3.20238
5,856.45	7.7853	5,856.45	3.23748
6,061.52	7.95093	6,061.52	3.29033
6,275.39	7.97568	6,275.39	3.31141
6,498.05	7.97904	6,498.05	3.29038
6,726.56	7.90871	6,726.56	3.21705
6,963.87	7.74116	6,963.87	3.11946
7,209.96	7.54492	7,209.96	3.01636
7,464.84	7.53064	7,464.84	3.00243
7,728.52	7.62219	7,728.52	3.02471
8,000.98	7.72099	8,000.98	3.04588
8,282.23	7.84184	8,282.23	3.11234
8,575.2	7.82548	8,575.2	3.08188
8,876.95	7.60307	8,876.95	2.95301
9,190.43	7.55055	9,190.43	2.962
9,512.7	7.51265	9,512.7	2.94008
9,849.61	7.54562	9,849.61	2.93998
10,195.3	7.55649	10,195.3	2.9475
10,555.7	7.67266	10,555.7	3.01454
10,927.7	7.6304	10,927.7	2.93983
11,314.5	7.69961	11,314.5	2.98336
11,712.9	7.71724	11,712.9	3.02403
12,126	7.76189	12,126	3.03236
12,553.7	8.07135	12,553.7	3.22847
12,996.1	8.29164	12,996.1	3.39212
13,453.1	8.52324	13,453.1	3.55428
13,927.7	8.65605	13,927.7	3.60251
14,419.9	8.63345	14,419.9	3.57265
14,929.7	8.86441	14,929.7	3.74019
15,454.1	9.07673	15,454.1	3.86914
15,999	9.17315	15,999	3.93878
16,564.5	9.26274	16,564.5	4.01409
17,147.5	9.06236	17,147.5	3.86807
17,753.9	8.57543	17,753.9	3.52007
18,377.9	8.78085	18,377.9	3.69874
19,028.3	8.90339	19,028.3	3.76493
19,699.2	9.1606	19,699.2	3.83189
19,998	9.27992	19,998	3.8905
