"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
257.813	2.43238	257.813	0.979252
266.602	2.18083	266.602	0.914214
278.32	2.34716	278.32	0.967879
287.109	2.26573	287.109	0.935866
295.898	2.38328	295.898	1.03673
307.617	2.813	307.617	1.12325
319.336	2.95933	319.336	1.15886
331.055	3.19909	331.055	1.17348
342.773	2.81448	342.773	1.09549
354.492	3.39315	354.492	1.27476
366.211	3.41052	366.211	1.25196
377.93	3.2928	377.93	1.22071
392.578	3.51766	392.578	1.17014
407.227	3.70086	407.227	1.26089
421.875	4.21261	421.875	1.61785
436.523	3.64752	436.523	1.36327
451.172	3.66133	451.172	1.28272
465.82	3.61932	465.82	1.28504
483.398	3.94811	483.398	1.49299
500.977	3.71574	500.977	1.50964
518.555	4.41723	518.555	1.72478
536.133	4.99556	536.133	1.99256
553.711	4.79739	553.711	1.82845
574.219	4.96026	574.219	1.9917
594.727	5.12431	594.727	2.1236
615.234	5.87927	615.234	2.36706
638.672	5.65984	638.672	2.3544
659.18	6.03746	659.18	2.5547
682.617	5.98866	682.617	2.39121
706.055	6.07361	706.055	2.40538
732.422	6.15271	732.422	2.57185
758.789	6.02346	758.789	2.64355
785.156	6.17211	785.156	2.83531
811.523	5.41314	811.523	2.67606
840.82	4.38147	840.82	2.38289
870.117	3.8004	870.117	2.1529
902.344	3.8661	902.344	1.82718
931.641	5.87798	931.641	2.62484
966.797	7.02291	966.797	3.15594
999.023	6.93927	999.023	3.24926
1,034.18	6.87078	1,034.18	3.30116
1,072.27	6.7038	1,072.27	3.34673
1,110.35	6.42618	1,110.35	3.27482
1,148.44	6.1591	1,148.44	3.20375
1,189.45	6.19563	1,189.45	3.21256
1,230.47	5.963	1,230.47	3.06184
1,274.41	5.90892	1,274.41	2.9147
1,318.36	5.52998	1,318.36	2.71219
1,365.23	4.85785	1,365.23	2.31447
1,415.04	4.53331	1,415.04	2.17445
1,464.84	4.1002	1,464.84	1.68933
1,514.65	4.27856	1,514.65	1.6449
1,570.31	4.47096	1,570.31	1.67305
1,623.05	4.40461	1,623.05	1.68044
1,681.64	4.65542	1,681.64	1.92171
1,740.23	5.02806	1,740.23	2.02678
1,801.76	6.00806	1,801.76	2.69106
1,866.21	6.79895	1,866.21	3.38019
1,930.66	6.8799	1,930.66	3.84329
2,000.98	6.68338	2,000.98	3.40007
2,071.29	7.41725	2,071.29	3.50928
2,144.53	6.9134	2,144.53	3.20578
2,217.77	5.82827	2,217.77	2.51707
2,296.88	5.86891	2,296.88	2.44779
2,378.91	5.50011	2,378.91	2.05672
2,460.94	5.47409	2,460.94	2.08866
2,548.83	5.2094	2,548.83	2.00367
2,639.65	5.68473	2,639.65	2.26237
2,733.4	5.87882	2,733.4	2.38881
2,827.15	6.04337	2,827.15	2.54398
2,926.76	6.05344	2,926.76	2.50866
3,032.23	6.03063	3,032.23	2.48051
3,137.7	6.04111	3,137.7	2.38061
3,249.02	5.75974	3,249.02	2.08008
3,363.28	5.47654	3,363.28	1.84642
3,483.4	5.36577	3,483.4	1.78222
3,606.45	5.54576	3,606.45	1.91599
3,732.42	5.59386	3,732.42	1.95053
3,864.26	5.62897	3,864.26	1.9999
3,999.02	5.95643	3,999.02	2.1156
4,139.65	6.16717	4,139.65	2.19977
4,286.13	6.62345	4,286.13	2.5199
4,438.48	6.92736	4,438.48	2.66449
4,593.75	7.17461	4,593.75	2.74769
4,757.81	7.13928	4,757.81	2.62185
4,924.8	7.30612	4,924.8	2.69799
5,097.66	7.42754	5,097.66	2.77604
5,279.3	7.91298	5,279.3	3.18967
5,463.87	8.38201	5,463.87	3.51324
5,657.23	8.019	5,657.23	3.42546
5,856.45	7.97176	5,856.45	3.46447
6,061.52	8.26872	6,061.52	3.57859
6,275.39	8.29512	6,275.39	3.60367
6,498.05	8.39326	6,498.05	3.65848
6,726.56	8.52818	6,726.56	3.7243
6,963.87	8.55171	6,963.87	3.72273
7,209.96	8.55435	7,209.96	3.73352
7,464.84	8.67519	7,464.84	3.80251
7,728.52	8.86651	7,728.52	3.89669
8,000.98	9.07539	8,000.98	3.96749
8,282.23	9.24877	8,282.23	4.00275
8,575.2	9.32929	8,575.2	4.04541
8,876.95	9.35192	8,876.95	4.05113
9,190.43	9.4541	9,190.43	4.08794
9,512.7	9.62664	9,512.7	4.17908
9,849.61	9.87506	9,849.61	4.33158
10,195.3	10.0341	10,195.3	4.41595
10,555.7	10.0449	10,555.7	4.39442
10,927.7	10.024	10,927.7	4.37533
11,314.5	10.1092	11,314.5	4.45022
11,712.9	10.0969	11,712.9	4.51975
12,126	9.86408	12,126	4.404
12,553.7	9.47165	12,553.7	4.17963
12,996.1	8.66901	12,996.1	3.75487
13,453.1	7.27886	13,453.1	2.79463
13,927.7	5.40175	13,927.7	1.18743
14,419.9	5.5546	14,419.9	1.2962
14,929.7	7.36888	14,929.7	2.74383
15,454.1	8.55986	15,454.1	3.56419
15,999	8.95458	15,999	3.81341
16,564.5	9.03638	16,564.5	3.82633
17,147.5	9.98387	17,147.5	4.29876
17,753.9	10.9281	17,753.9	4.77536
18,377.9	11.1223	18,377.9	4.89769
19,028.3	11.1228	19,028.3	4.88614
19,699.2	11.2874	19,699.2	4.93459
19,998	11.2498	19,998	4.92476
