"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
840.82	5.06245	840.82	2.33229
870.117	5.4247	870.117	2.57644
900.879	5.09208	900.879	2.26664
933.105	5.34326	933.105	2.39431
965.332	5.29664	965.332	2.26368
1,000.49	5.32861	1,000.49	2.32309
1,035.64	5.34546	1,035.64	2.35216
1,072.27	5.49166	1,072.27	2.48921
1,108.89	5.10902	1,108.89	2.19672
1,148.44	5.29955	1,148.44	2.33719
1,189.45	5.63362	1,189.45	2.50294
1,230.47	5.93972	1,230.47	2.70065
1,274.41	6.37649	1,274.41	2.9049
1,319.82	6.70178	1,319.82	3.041
1,366.7	6.27517	1,366.7	2.79408
1,413.57	6.14713	1,413.57	2.68562
1,463.38	6.15966	1,463.38	2.76664
1,516.11	6.35071	1,516.11	2.77367
1,568.85	6.45503	1,568.85	2.86114
1,624.51	6.88555	1,624.51	3.08645
1,681.64	7.19844	1,681.64	3.15191
1,741.7	7.4356	1,741.7	3.27083
1,803.22	7.5484	1,803.22	3.39125
1,866.21	7.3036	1,866.21	3.26715
1,932.13	7.06009	1,932.13	3.1846
1,999.51	7.13998	1,999.51	3.20143
2,069.82	6.95594	2,069.82	3.17676
2,143.07	6.75158	2,143.07	3.08041
2,219.24	6.21379	2,219.24	2.72489
2,296.88	5.91087	2,296.88	2.50916
2,378.91	5.81321	2,378.91	2.46736
2,462.4	6.11067	2,462.4	2.57293
2,548.83	5.89785	2,548.83	2.45764
2,639.65	5.46696	2,639.65	2.26966
2,731.93	5.3681	2,731.93	2.1576
2,828.61	5.49947	2,828.61	2.19037
2,928.22	5.76198	2,928.22	2.26491
3,030.76	5.64166	3,030.76	2.15646
3,137.7	5.5036	3,137.7	2.03841
3,249.02	5.28456	3,249.02	1.94994
3,363.28	5.30062	3,363.28	2.0431
3,481.93	5.278	3,481.93	1.97914
3,604.98	5.28516	3,604.98	1.99256
3,732.42	5.74265	3,732.42	2.25681
3,864.26	5.32995	3,864.26	1.97173
4,000.49	5.5107	4,000.49	2.0703
4,141.11	5.44927	4,141.11	1.97811
4,287.6	5.40454	4,287.6	1.95698
4,438.48	5.66108	4,438.48	2.22181
4,595.21	5.16494	4,595.21	1.98623
4,756.35	5.72868	4,756.35	2.07318
4,924.8	5.89842	4,924.8	2.101
5,097.66	5.50667	5,097.66	1.66428
5,277.83	5.93402	5,277.83	1.98039
5,463.87	5.74771	5,463.87	2.03741
5,657.23	5.55115	5,657.23	1.79792
5,856.45	5.50425	5,856.45	1.77472
6,062.99	5.51107	6,062.99	1.99906
6,276.86	5.95674	6,276.86	2.42258
6,498.05	6.30029	6,498.05	2.50869
6,726.56	6.26649	6,726.56	2.41583
6,963.87	6.34001	6,963.87	2.37804
7,209.96	6.12336	7,209.96	2.3544
7,464.84	5.79458	7,464.84	2.10105
7,727.05	5.77903	7,727.05	1.9423
7,999.51	5.51076	7,999.51	1.66075
8,282.23	5.51061	8,282.23	1.65294
8,573.73	5.58824	8,573.73	1.82497
8,876.95	5.77913	8,876.95	1.85214
9,188.96	5.68615	9,188.96	1.81845
9,514.16	6.00818	9,514.16	2.07622
9,849.61	6.23572	9,849.61	2.31029
10,196.8	6.58832	10,196.8	2.41855
10,555.7	7.05256	10,555.7	2.74303
10,927.7	7.78071	10,927.7	3.228
11,313	8.41999	11,313	3.66568
11,712.9	8.96403	11,712.9	4.01863
12,126	9.34252	12,126	4.16535
12,553.7	9.67662	12,553.7	4.34109
12,996.1	9.99489	12,996.1	4.5548
13,454.6	10.1634	13,454.6	4.6302
13,929.2	10.4401	13,929.2	4.79397
14,419.9	10.5593	14,419.9	4.83284
14,928.2	10.7091	14,928.2	4.89579
15,455.6	10.7933	15,455.6	4.94132
16,000.5	10.8681	16,000.5	4.98432
16,564.5	10.9919	16,564.5	5.05906
17,148.9	11.1482	17,148.9	5.1878
17,752.4	11.402	17,752.4	5.36566
18,379.4	11.7877	18,379.4	5.53715
19,026.9	12.0033	19,026.9	5.60005
19,697.8	11.9454	19,697.8	5.57512
19,999.5	11.9234	19,999.5	5.57034
