"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
1,681.64	4.75988	1,681.64	2.01008
1,741.7	5.44228	1,741.7	2.12267
1,803.22	5.20739	1,803.22	2.30632
1,866.21	5.20225	1,866.21	2.3725
1,932.13	5.17591	1,932.13	2.23282
1,999.51	5.46639	1,999.51	2.34881
2,069.82	5.64671	2,069.82	2.29773
2,143.07	6.47918	2,143.07	2.55381
2,219.24	6.64179	2,219.24	2.519
2,296.88	6.45404	2,296.88	2.46959
2,378.91	7.00118	2,378.91	2.82688
2,462.4	7.3052	2,462.4	3.06454
2,548.83	6.74786	2,548.83	2.6218
2,639.65	7.47984	2,639.65	3.08233
2,731.93	7.86985	2,731.93	3.2881
2,828.61	7.79926	2,828.61	3.28784
2,928.22	7.676	2,928.22	3.27333
3,030.76	7.39523	3,030.76	3.1798
3,137.7	7.25062	3,137.7	3.10657
3,249.02	7.33196	3,249.02	3.22269
3,363.28	7.01892	3,363.28	3.08424
3,481.93	6.94487	3,481.93	3.03726
3,604.98	6.90918	3,604.98	3.02612
3,732.42	6.92524	3,732.42	3.0386
3,864.26	7.09994	3,864.26	2.97147
4,000.49	7.0043	4,000.49	2.90295
4,141.11	7.23702	4,141.11	2.96031
4,287.6	7.33013	4,287.6	2.92292
4,438.48	7.1975	4,438.48	2.89388
4,595.21	7.2666	4,595.21	2.97494
4,756.35	7.35623	4,756.35	3.03903
4,924.8	7.3191	4,924.8	3.01697
5,097.66	7.5198	5,097.66	3.08822
5,277.83	7.59489	5,277.83	3.20475
5,463.87	7.25156	5,463.87	3.054
5,657.23	7.18431	5,657.23	3.07337
5,856.45	7.10063	5,856.45	3.07919
6,062.99	7.11329	6,062.99	3.02866
6,276.86	7.32142	6,276.86	3.07493
6,498.05	7.49442	6,498.05	3.10003
6,726.56	7.57188	6,726.56	3.11679
6,963.87	7.60496	6,963.87	3.11663
7,209.96	7.44441	7,209.96	3.00221
7,464.84	7.53049	7,464.84	3.04195
7,727.05	7.56409	7,727.05	3.06598
7,999.51	7.55135	7,999.51	3.07754
8,282.23	7.55143	8,282.23	3.0173
8,573.73	7.56282	8,573.73	3.07043
8,876.95	7.32362	8,876.95	2.9744
9,188.96	7.24353	9,188.96	2.94422
9,514.16	7.1232	9,514.16	2.92109
9,849.61	7.04867	9,849.61	2.89793
10,196.8	7.11256	10,196.8	2.84715
10,555.7	7.23449	10,555.7	2.90996
10,927.7	7.1298	10,927.7	2.89331
11,313	7.22176	11,313	2.9491
11,712.9	7.41507	11,712.9	2.98619
12,126	7.57525	12,126	3.12803
12,553.7	7.73084	12,553.7	3.22618
12,996.1	7.90175	12,996.1	3.24806
13,454.6	8.06632	13,454.6	3.36526
13,929.2	8.25126	13,929.2	3.49503
14,419.9	8.37451	14,419.9	3.6271
14,928.2	8.60972	14,928.2	3.85861
15,455.6	8.74926	15,455.6	3.96562
16,000.5	8.77901	16,000.5	3.95768
16,564.5	8.70985	16,564.5	3.86819
17,148.9	8.60531	17,148.9	3.72543
17,752.4	8.50542	17,752.4	3.65905
18,379.4	8.36505	18,379.4	3.5905
19,026.9	8.07563	19,026.9	3.36084
19,697.8	8.2076	19,697.8	3.48229
19,999.5	8.27298	19,999.5	3.5411
