"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
9,188.96	8.10168	9,188.96	3.41429
9,514.16	7.74943	9,514.16	3.17037
9,849.61	7.87958	9,849.61	3.23522
10,196.8	8.25366	10,196.8	3.45208
10,555.7	8.28122	10,555.7	3.43853
10,927.7	8.29527	10,927.7	3.44016
11,313	8.44642	11,313	3.60705
11,712.9	8.73531	11,712.9	3.91106
12,126	8.60613	12,126	3.79557
12,553.7	8.5366	12,553.7	3.61744
12,996.1	8.73339	12,996.1	3.70981
13,454.6	8.77178	13,454.6	3.73195
13,929.2	8.50319	13,929.2	3.54308
14,419.9	8.26955	14,419.9	3.38675
14,928.2	8.48459	14,928.2	3.59221
15,455.6	8.54976	15,455.6	3.71599
16,000.5	8.79552	16,000.5	3.84852
16,564.5	9.01223	16,564.5	3.96279
17,148.9	9.05896	17,148.9	3.98212
17,752.4	9.09061	17,752.4	3.94976
18,379.4	8.83875	18,379.4	3.79065
19,026.9	8.81622	19,026.9	3.85859
19,697.8	8.66375	19,697.8	3.81365
19,999.5	8.59567	19,999.5	3.79149
