"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
594.727	0.243004	594.727	0.692963
615.234	0.934459	615.234	0.804154
637.207	0.926079	637.207	0.743013
659.18	0.385671	659.18	0.654863
682.617	0.378067	682.617	0.798003
707.52	0.644408	707.52	0.734879
732.422	0.444911	732.422	0.794515
757.324	0.0861636	757.324	0.703641
785.156	0.152784	785.156	0.613824
811.523	-0.554831	811.523	0.420912
840.82	-1.15099	840.82	0.347394
870.117	-0.898199	870.117	0.525985
900.879	-0.395578	900.879	0.762342
933.105	-0.536512	933.105	0.549352
965.332	-0.198672	965.332	0.0718187
1,000.49	-1.54709	1,000.49	-0.259664
1,035.64	-1.5491	1,035.64	-0.883491
1,072.27	-2.45959	1,072.27	-1.50756
1,108.89	-1.28889	1,108.89	-1.00651
1,148.44	-1.05038	1,148.44	-0.779263
1,189.45	-0.850823	1,189.45	-0.49295
1,230.47	-1.1438	1,230.47	-0.574426
1,274.41	-0.992936	1,274.41	-0.450812
1,319.82	-0.847427	1,319.82	-0.0507524
1,366.7	-1.1587	1,366.7	-0.03364
1,413.57	-0.372172	1,413.57	0.289021
1,463.38	1.01948	1,463.38	0.724503
1,516.11	1.8235	1,516.11	0.863481
1,568.85	2.10838	1,568.85	1.07317
1,624.51	1.85523	1,624.51	0.80193
1,681.64	0.987848	1,681.64	0.266355
1,741.7	1.3413	1,741.7	0.314655
1,803.22	1.30131	1,803.22	0.378834
1,866.21	-0.248507	1,866.21	-0.638335
1,932.13	-1.39391	1,932.13	-0.487113
1,999.51	-1.10421	1,999.51	-0.248926
2,069.82	-0.633727	2,069.82	-0.568527
2,143.07	-0.390323	2,143.07	-0.50112
2,219.24	-1.8783	2,219.24	-1.34889
2,296.88	-1.78195	2,296.88	-1.48883
2,378.91	-2.43222	2,378.91	-1.80778
2,462.4	-2.06458	2,462.4	-1.64455
2,548.83	-1.05171	2,548.83	-1.17817
2,639.65	-0.891589	2,639.65	-1.10399
2,731.93	-1.29185	2,731.93	-1.88254
2,828.61	-2.0073	2,828.61	-2.6678
2,928.22	-0.832066	2,928.22	-1.66002
3,030.76	-0.058862	3,030.76	-0.877436
3,137.7	0.526887	3,137.7	-0.333514
3,249.02	0.628031	3,249.02	-0.238446
3,363.28	2.73133	3,363.28	1.13835
3,481.93	3.40272	3,481.93	1.65046
3,604.98	3.27541	3,604.98	1.87109
3,732.42	4.13358	3,732.42	2.37429
3,864.26	3.9256	3,864.26	2.26164
4,000.49	3.86877	4,000.49	2.21339
4,141.11	4.89567	4,141.11	2.58942
4,287.6	5.14147	4,287.6	2.6917
4,438.48	4.87624	4,438.48	2.63226
4,595.21	3.7319	4,595.21	2.14376
4,756.35	2.6113	4,756.35	1.03804
4,924.8	5.15328	4,924.8	1.83098
5,097.66	6.13107	5,097.66	2.26529
5,277.83	6.63163	5,277.83	2.57254
5,463.87	6.59232	5,463.87	2.51077
5,657.23	6.72511	5,657.23	2.65196
5,856.45	7.00936	5,856.45	2.89044
6,062.99	7.1553	6,062.99	2.98436
6,276.86	7.2926	6,276.86	3.03906
6,498.05	7.97512	6,498.05	3.50915
6,726.56	8.99673	6,726.56	4.06925
6,963.87	9.70471	6,963.87	4.36281
7,209.96	9.59337	7,209.96	4.30591
7,464.84	8.61268	7,464.84	4.06238
7,727.05	6.05205	7,727.05	3.49079
7,999.51	4.82826	7,999.51	3.40269
8,282.23	3.84823	8,282.23	3.51362
8,573.73	4.30479	8,573.73	3.97195
8,876.95	5.55235	8,876.95	4.07191
9,188.96	5.36063	9,188.96	2.93667
9,514.16	3.17902	9,514.16	1.37524
9,849.61	3.22956	9,849.61	1.7263
10,196.8	5.73675	10,196.8	3.21577
10,555.7	7.40911	10,555.7	4.26247
10,927.7	8.63136	10,927.7	4.96298
11,313	7.06471	11,313	4.9359
11,712.9	8.56651	11,712.9	4.75554
12,126	7.11997	12,126	4.01225
12,553.7	7.7028	12,553.7	4.12823
12,996.1	5.75763	12,996.1	2.98844
13,454.6	5.37732	13,454.6	3.18711
13,929.2	7.91183	13,929.2	5.21285
14,419.9	6.96885	14,419.9	4.16528
14,928.2	3.97348	14,928.2	2.3855
15,455.6	6.5373	15,455.6	2.96224
16,000.5	7.89455	16,000.5	3.86568
16,564.5	6.37775	16,564.5	3.24179
17,148.9	4.27975	17,148.9	1.19263
17,752.4	3.02748	17,752.4	0.0585626
18,379.4	3.16783	18,379.4	0.609906
19,026.9	3.80263	19,026.9	0.951689
19,697.8	4.45521	19,697.8	0.912138
19,999.5	4.05512	19,999.5	0.664611
